Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.3,10,Experimental,RMSE,58.194576263427734,OptimiserType.Adam,000000,11
0.3,10,Experimental,MAPE,1.0073084831237793,OptimiserType.Adam,000000,11
0.3,10,Experimental,MAE,56.00517272949219,OptimiserType.Adam,000000,11
0.3,10,Experimental,MSE,3461.5048828125,OptimiserType.Adam,000000,11
0.3,10,Experimental,RMSE,58.175533294677734,OptimiserType.Adam,000001,11
0.3,10,Experimental,MAPE,1.0068724155426025,OptimiserType.Adam,000001,11
0.3,10,Experimental,MAE,55.98603057861328,OptimiserType.Adam,000001,11
0.3,10,Experimental,MSE,3459.274169921875,OptimiserType.Adam,000001,11
0.3,10,Experimental,RMSE,58.15619659423828,OptimiserType.Adam,000002,11
0.3,10,Experimental,MAPE,1.0064260959625244,OptimiserType.Adam,000002,11
0.3,10,Experimental,MAE,55.96676254272461,OptimiserType.Adam,000002,11
0.3,10,Experimental,MSE,3457.017578125,OptimiserType.Adam,000002,11
0.3,10,Experimental,RMSE,58.13667678833008,OptimiserType.Adam,000003,11
0.3,10,Experimental,MAPE,1.0059477090835571,OptimiserType.Adam,000003,11
0.3,10,Experimental,MAE,55.946109771728516,OptimiserType.Adam,000003,11
0.3,10,Experimental,MSE,3454.728759765625,OptimiserType.Adam,000003,11
0.3,10,Experimental,RMSE,58.11664581298828,OptimiserType.Adam,000004,11
0.3,10,Experimental,MAPE,1.0055036544799805,OptimiserType.Adam,000004,11
0.3,10,Experimental,MAE,55.92398452758789,OptimiserType.Adam,000004,11
0.3,10,Experimental,MSE,3452.389892578125,OptimiserType.Adam,000004,11
0.3,10,Experimental,RMSE,58.096500396728516,OptimiserType.Adam,000005,11
0.3,10,Experimental,MAPE,1.0050126314163208,OptimiserType.Adam,000005,11
0.3,10,Experimental,MAE,55.904258728027344,OptimiserType.Adam,000005,11
0.3,10,Experimental,MSE,3450.01904296875,OptimiserType.Adam,000005,11
0.3,10,Experimental,RMSE,58.075679779052734,OptimiserType.Adam,000006,11
0.3,10,Experimental,MAPE,1.004515290260315,OptimiserType.Adam,000006,11
0.3,10,Experimental,MAE,55.8814811706543,OptimiserType.Adam,000006,11
0.3,10,Experimental,MSE,3447.59423828125,OptimiserType.Adam,000006,11
0.3,10,Experimental,RMSE,58.05461502075195,OptimiserType.Adam,000007,11
0.3,10,Experimental,MAPE,1.0040454864501953,OptimiserType.Adam,000007,11
0.3,10,Experimental,MAE,55.86046600341797,OptimiserType.Adam,000007,11
0.3,10,Experimental,MSE,3445.141845703125,OptimiserType.Adam,000007,11
0.3,10,Experimental,RMSE,58.03306579589844,OptimiserType.Adam,000008,11
0.3,10,Experimental,MAPE,1.0035240650177002,OptimiserType.Adam,000008,11
0.3,10,Experimental,MAE,55.836551666259766,OptimiserType.Adam,000008,11
0.3,10,Experimental,MSE,3442.61279296875,OptimiserType.Adam,000008,11
0.3,10,Experimental,RMSE,58.011070251464844,OptimiserType.Adam,000009,11
0.3,10,Experimental,MAPE,1.0029979944229126,OptimiserType.Adam,000009,11
0.3,10,Experimental,MAE,55.81491470336914,OptimiserType.Adam,000009,11
0.3,10,Experimental,MSE,3440.050537109375,OptimiserType.Adam,000009,11
0.3,10,Experimental,RMSE,57.98869323730469,OptimiserType.Adam,000010,11
0.3,10,Experimental,MAPE,1.0024994611740112,OptimiserType.Adam,000010,11
0.3,10,Experimental,MAE,55.79156494140625,OptimiserType.Adam,000010,11
0.3,10,Experimental,MSE,3437.44140625,OptimiserType.Adam,000010,11
0.3,10,Experimental,RMSE,57.96596908569336,OptimiserType.Adam,000011,11
0.3,10,Experimental,MAPE,1.0019614696502686,OptimiserType.Adam,000011,11
0.3,10,Experimental,MAE,55.7672004699707,OptimiserType.Adam,000011,11
0.3,10,Experimental,MSE,3434.7744140625,OptimiserType.Adam,000011,11
0.3,10,Experimental,RMSE,57.942378997802734,OptimiserType.Adam,000012,11
0.3,10,Experimental,MAPE,1.0013847351074219,OptimiserType.Adam,000012,11
0.3,10,Experimental,MAE,55.742347717285156,OptimiserType.Adam,000012,11
0.3,10,Experimental,MSE,3432.050537109375,OptimiserType.Adam,000012,11
0.3,10,Experimental,RMSE,57.91869354248047,OptimiserType.Adam,000013,11
0.3,10,Experimental,MAPE,1.0008212327957153,OptimiserType.Adam,000013,11
0.3,10,Experimental,MAE,55.71738052368164,OptimiserType.Adam,000013,11
0.3,10,Experimental,MSE,3429.279052734375,OptimiserType.Adam,000013,11
0.3,10,Experimental,RMSE,57.894439697265625,OptimiserType.Adam,000014,11
0.3,10,Experimental,MAPE,1.0002880096435547,OptimiserType.Adam,000014,11
0.3,10,Experimental,MAE,55.692176818847656,OptimiserType.Adam,000014,11
0.3,10,Experimental,MSE,3426.44873046875,OptimiserType.Adam,000014,11
0.3,10,Experimental,RMSE,57.869659423828125,OptimiserType.Adam,000015,11
0.3,10,Experimental,MAPE,0.999734103679657,OptimiserType.Adam,000015,11
0.3,10,Experimental,MAE,55.666900634765625,OptimiserType.Adam,000015,11
0.3,10,Experimental,MSE,3423.5634765625,OptimiserType.Adam,000015,11
0.3,10,Experimental,RMSE,57.844539642333984,OptimiserType.Adam,000016,11
0.3,10,Experimental,MAPE,0.9990907907485962,OptimiserType.Adam,000016,11
0.3,10,Experimental,MAE,55.64031219482422,OptimiserType.Adam,000016,11
0.3,10,Experimental,MSE,3420.61376953125,OptimiserType.Adam,000016,11
0.3,10,Experimental,RMSE,57.818382263183594,OptimiserType.Adam,000017,11
0.3,10,Experimental,MAPE,0.9984726905822754,OptimiserType.Adam,000017,11
0.3,10,Experimental,MAE,55.6128044128418,OptimiserType.Adam,000017,11
0.3,10,Experimental,MSE,3417.5966796875,OptimiserType.Adam,000017,11
0.3,10,Experimental,RMSE,57.79218292236328,OptimiserType.Adam,000018,11
