Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.1,3,Experimental,RMSE,57.50703811645508,OptimiserType.Adamax,000000,14
0.1,3,Experimental,MAPE,0.9911562204360962,OptimiserType.Adamax,000000,14
0.1,3,Experimental,MAE,55.28641128540039,OptimiserType.Adamax,000000,14
0.1,3,Experimental,MSE,3381.46435546875,OptimiserType.Adamax,000000,14
0.1,3,Experimental,RMSE,57.48626708984375,OptimiserType.Adamax,000001,14
0.1,3,Experimental,MAPE,0.9906799793243408,OptimiserType.Adamax,000001,14
0.1,3,Experimental,MAE,55.265350341796875,OptimiserType.Adamax,000001,14
0.1,3,Experimental,MSE,3379.04345703125,OptimiserType.Adamax,000001,14
0.1,3,Experimental,RMSE,57.46495819091797,OptimiserType.Adamax,000002,14
0.1,3,Experimental,MAPE,0.9901819229125977,OptimiserType.Adamax,000002,14
0.1,3,Experimental,MAE,55.24277114868164,OptimiserType.Adamax,000002,14
0.1,3,Experimental,MSE,3376.616943359375,OptimiserType.Adamax,000002,14
0.1,3,Experimental,RMSE,57.44398498535156,OptimiserType.Adamax,000003,14
0.1,3,Experimental,MAPE,0.9896703362464905,OptimiserType.Adamax,000003,14
0.1,3,Experimental,MAE,55.221290588378906,OptimiserType.Adamax,000003,14
0.1,3,Experimental,MSE,3374.151123046875,OptimiserType.Adamax,000003,14
0.1,3,Experimental,RMSE,57.42266082763672,OptimiserType.Adamax,000004,14
0.1,3,Experimental,MAPE,0.9891812801361084,OptimiserType.Adamax,000004,14
0.1,3,Experimental,MAE,55.19838333129883,OptimiserType.Adamax,000004,14
0.1,3,Experimental,MSE,3371.6875,OptimiserType.Adamax,000004,14
0.1,3,Experimental,RMSE,57.40089797973633,OptimiserType.Adamax,000005,14
0.1,3,Experimental,MAPE,0.988674521446228,OptimiserType.Adamax,000005,14
0.1,3,Experimental,MAE,55.17576217651367,OptimiserType.Adamax,000005,14
0.1,3,Experimental,MSE,3369.191162109375,OptimiserType.Adamax,000005,14
0.1,3,Experimental,RMSE,57.379295349121094,OptimiserType.Adamax,000006,14
0.1,3,Experimental,MAPE,0.9881528615951538,OptimiserType.Adamax,000006,14
0.1,3,Experimental,MAE,55.154273986816406,OptimiserType.Adamax,000006,14
0.1,3,Experimental,MSE,3366.693359375,OptimiserType.Adamax,000006,14
0.1,3,Experimental,RMSE,57.35739517211914,OptimiserType.Adamax,000007,14
0.1,3,Experimental,MAPE,0.9876440167427063,OptimiserType.Adamax,000007,14
0.1,3,Experimental,MAE,55.12989044189453,OptimiserType.Adamax,000007,14
0.1,3,Experimental,MSE,3364.152099609375,OptimiserType.Adamax,000007,14
0.1,3,Experimental,RMSE,57.335391998291016,OptimiserType.Adamax,000008,14
0.1,3,Experimental,MAPE,0.9871322512626648,OptimiserType.Adamax,000008,14
0.1,3,Experimental,MAE,55.10688781738281,OptimiserType.Adamax,000008,14
