Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.3,3,Medium,RMSE,61.000694274902344,OptimiserType.RMSprop,000000,1
0.3,3,Medium,MAPE,0.9990347623825073,OptimiserType.RMSprop,000000,1
0.3,3,Medium,MAE,59.863494873046875,OptimiserType.RMSprop,000000,1
0.3,3,Medium,MSE,3726.65380859375,OptimiserType.RMSprop,000000,1
0.3,3,Medium,RMSE,60.62195587158203,OptimiserType.RMSprop,000001,1
0.3,3,Medium,MAPE,0.9919753670692444,OptimiserType.RMSprop,000001,1
0.3,3,Medium,MAE,59.47755432128906,OptimiserType.RMSprop,000001,1
0.3,3,Medium,MSE,3680.530029296875,OptimiserType.RMSprop,000001,1
0.3,3,Medium,RMSE,57.31791687011719,OptimiserType.RMSprop,000002,1
0.3,3,Medium,MAPE,0.9303216934204102,OptimiserType.RMSprop,000002,1
0.3,3,Medium,MAE,56.1043815612793,OptimiserType.RMSprop,000002,1
0.3,3,Medium,MSE,3290.339111328125,OptimiserType.RMSprop,000002,1
0.3,3,Medium,RMSE,51.68497848510742,OptimiserType.RMSprop,000003,1
0.3,3,Medium,MAPE,0.9606606364250183,OptimiserType.RMSprop,000003,1
0.3,3,Medium,MAE,47.632850646972656,OptimiserType.RMSprop,000003,1
0.3,3,Medium,MSE,2676.076171875,OptimiserType.RMSprop,000003,1
0.3,3,Medium,RMSE,57.232791900634766,OptimiserType.RMSprop,000004,1
0.3,3,Medium,MAPE,0.9287427067756653,OptimiserType.RMSprop,000004,1
0.3,3,Medium,MAE,56.01826095581055,OptimiserType.RMSprop,000004,1
0.3,3,Medium,MSE,3280.57373046875,OptimiserType.RMSprop,000004,1
0.3,3,Medium,RMSE,56.43766784667969,OptimiserType.RMSprop,000005,1
0.3,3,Medium,MAPE,0.9138947129249573,OptimiserType.RMSprop,000005,1
0.3,3,Medium,MAE,55.20513153076172,OptimiserType.RMSprop,000005,1
0.3,3,Medium,MSE,3190.073486328125,OptimiserType.RMSprop,000005,1
0.3,3,Medium,RMSE,55.28522872924805,OptimiserType.RMSprop,000006,1
0.3,3,Medium,MAPE,0.8923720717430115,OptimiserType.RMSprop,000006,1
0.3,3,Medium,MAE,54.02528381347656,OptimiserType.RMSprop,000006,1
0.3,3,Medium,MSE,3061.1494140625,OptimiserType.RMSprop,000006,1
0.3,3,Medium,RMSE,53.35596466064453,OptimiserType.RMSprop,000007,1
0.3,3,Medium,MAPE,0.8564913272857666,OptimiserType.RMSprop,000007,1
0.3,3,Medium,MAE,52.047420501708984,OptimiserType.RMSprop,000007,1
0.3,3,Medium,MSE,2851.273681640625,OptimiserType.RMSprop,000007,1
0.3,3,Medium,RMSE,49.78028106689453,OptimiserType.RMSprop,000008,1
0.3,3,Medium,MAPE,0.7909675240516663,OptimiserType.RMSprop,000008,1
0.3,3,Medium,MAE,48.37788772583008,OptimiserType.RMSprop,000008,1
0.3,3,Medium,MSE,2481.99609375,OptimiserType.RMSprop,000008,1
0.3,3,Medium,RMSE,42.90898895263672,OptimiserType.RMSprop,000009,1
0.3,3,Medium,MAPE,0.6709383726119995,OptimiserType.RMSprop,000009,1
0.3,3,Medium,MAE,41.35641098022461,OptimiserType.RMSprop,000009,1
0.3,3,Medium,MSE,1844.242431640625,OptimiserType.RMSprop,000009,1
0.3,3,Medium,RMSE,29.081314086914062,OptimiserType.RMSprop,000010,1
0.3,3,Medium,MAPE,0.46280935406684875,OptimiserType.RMSprop,000010,1
0.3,3,Medium,MAE,27.635974884033203,OptimiserType.RMSprop,000010,1
0.3,3,Medium,MSE,847.3255615234375,OptimiserType.RMSprop,000010,1
0.3,3,Medium,RMSE,21.80099868774414,OptimiserType.RMSprop,000011,1
0.3,3,Medium,MAPE,0.4148569703102112,OptimiserType.RMSprop,000011,1
0.3,3,Medium,MAE,17.800323486328125,OptimiserType.RMSprop,000011,1
0.3,3,Medium,MSE,477.5816650390625,OptimiserType.RMSprop,000011,1
0.3,3,Medium,RMSE,42.1953125,OptimiserType.RMSprop,000012,1
0.3,3,Medium,MAPE,0.6594763398170471,OptimiserType.RMSprop,000012,1
0.3,3,Medium,MAE,40.672889709472656,OptimiserType.RMSprop,000012,1
0.3,3,Medium,MSE,1783.426513671875,OptimiserType.RMSprop,000012,1
0.3,3,Medium,RMSE,32.22047805786133,OptimiserType.RMSprop,000013,1
0.3,3,Medium,MAPE,0.5074880719184875,OptimiserType.RMSprop,000013,1
0.3,3,Medium,MAE,30.815204620361328,OptimiserType.RMSprop,000013,1
0.3,3,Medium,MSE,1040.072998046875,OptimiserType.RMSprop,000013,1
0.3,3,Medium,RMSE,14.173494338989258,OptimiserType.RMSprop,000014,1
0.3,3,Medium,MAPE,0.2643853724002838,OptimiserType.RMSprop,000014,1
0.3,3,Medium,MAE,12.452930450439453,OptimiserType.RMSprop,000014,1
0.3,3,Medium,MSE,201.20472717285156,OptimiserType.RMSprop,000014,1
0.3,3,Medium,RMSE,48.342891693115234,OptimiserType.RMSprop,000015,1
0.3,3,Medium,MAPE,0.9468655586242676,OptimiserType.RMSprop,000015,1
0.3,3,Medium,MAE,46.58859634399414,OptimiserType.RMSprop,000015,1
0.3,3,Medium,MSE,2341.63427734375,OptimiserType.RMSprop,000015,1
0.3,3,Medium,RMSE,40.01767349243164,OptimiserType.RMSprop,000016,1
0.3,3,Medium,MAPE,0.6243098974227905,OptimiserType.RMSprop,000016,1
0.3,3,Medium,MAE,38.49681091308594,OptimiserType.RMSprop,000016,1
0.3,3,Medium,MSE,1604.14501953125,OptimiserType.RMSprop,000016,1
0.3,3,Medium,RMSE,32.34364700317383,OptimiserType.RMSprop,000017,1
0.3,3,Medium,MAPE,0.5093977451324463,OptimiserType.RMSprop,000017,1
0.3,3,Medium,MAE,30.952760696411133,OptimiserType.RMSprop,000017,1
0.3,3,Medium,MSE,1048.0404052734375,OptimiserType.RMSprop,000017,1
0.3,3,Medium,RMSE,19.73981475830078,OptimiserType.RMSprop,000018,1
0.3,3,Medium,MAPE,0.3425152897834778,OptimiserType.RMSprop,000018,1
0.3,3,Medium,MAE,18.75623893737793,OptimiserType.RMSprop,000018,1
0.3,3,Medium,MSE,390.4420166015625,OptimiserType.RMSprop,000018,1
0.3,3,Medium,RMSE,17.730335235595703,OptimiserType.RMSprop,000019,1
0.3,3,Medium,MAPE,0.33465245366096497,OptimiserType.RMSprop,000019,1
0.3,3,Medium,MAE,13.151612281799316,OptimiserType.RMSprop,000019,1
0.3,3,Medium,MSE,316.9859619140625,OptimiserType.RMSprop,000019,1
0.3,3,Medium,RMSE,32.23725891113281,OptimiserType.RMSprop,000020,1
0.3,3,Medium,MAPE,0.508009135723114,OptimiserType.RMSprop,000020,1
0.3,3,Medium,MAE,30.860614776611328,OptimiserType.RMSprop,000020,1
0.3,3,Medium,MSE,1041.160888671875,OptimiserType.RMSprop,000020,1
0.3,3,Medium,RMSE,31.2347469329834,OptimiserType.RMSprop,000021,1
0.3,3,Medium,MAPE,0.4940338432788849,OptimiserType.RMSprop,000021,1
0.3,3,Medium,MAE,29.893720626831055,OptimiserType.RMSprop,000021,1
0.3,3,Medium,MSE,977.4312133789062,OptimiserType.RMSprop,000021,1
0.3,3,Medium,RMSE,30.180944442749023,OptimiserType.RMSprop,000022,1
0.3,3,Medium,MAPE,0.4795464873313904,OptimiserType.RMSprop,000022,1
0.3,3,Medium,MAE,28.880455017089844,OptimiserType.RMSprop,000022,1
0.3,3,Medium,MSE,912.6094970703125,OptimiserType.RMSprop,000022,1
0.3,3,Medium,RMSE,29.07390022277832,OptimiserType.RMSprop,000023,1
0.3,3,Medium,MAPE,0.46454447507858276,OptimiserType.RMSprop,000023,1
0.3,3,Medium,MAE,27.819137573242188,OptimiserType.RMSprop,000023,1
0.3,3,Medium,MSE,846.9095458984375,OptimiserType.RMSprop,000023,1
0.3,3,Medium,RMSE,27.91152572631836,OptimiserType.RMSprop,000024,1
0.3,3,Medium,MAPE,0.4489961564540863,OptimiserType.RMSprop,000024,1
0.3,3,Medium,MAE,26.70683479309082,OptimiserType.RMSprop,000024,1
0.3,3,Medium,MSE,780.5621337890625,OptimiserType.RMSprop,000024,1
