Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.3,10,Experimental,RMSE,60.034671783447266,OptimiserType.RMSprop,000000,13
0.3,10,Experimental,MAPE,1.0022974014282227,OptimiserType.RMSprop,000000,13
0.3,10,Experimental,MAE,57.884239196777344,OptimiserType.RMSprop,000000,13
0.3,10,Experimental,MSE,3615.36474609375,OptimiserType.RMSprop,000000,13
0.3,10,Experimental,RMSE,59.93804168701172,OptimiserType.RMSprop,000001,13
0.3,10,Experimental,MAPE,1.0002351999282837,OptimiserType.RMSprop,000001,13
0.3,10,Experimental,MAE,57.78398895263672,OptimiserType.RMSprop,000001,13
0.3,10,Experimental,MSE,3603.754638671875,OptimiserType.RMSprop,000001,13
0.3,10,Experimental,RMSE,59.869930267333984,OptimiserType.RMSprop,000002,13
0.3,10,Experimental,MAPE,0.9987800121307373,OptimiserType.RMSprop,000002,13
0.3,10,Experimental,MAE,57.71323776245117,OptimiserType.RMSprop,000002,13
0.3,10,Experimental,MSE,3595.5634765625,OptimiserType.RMSprop,000002,13
0.3,10,Experimental,RMSE,59.81403732299805,OptimiserType.RMSprop,000003,13
0.3,10,Experimental,MAPE,0.9975816011428833,OptimiserType.RMSprop,000003,13
0.3,10,Experimental,MAE,57.65523910522461,OptimiserType.RMSprop,000003,13
0.3,10,Experimental,MSE,3588.870849609375,OptimiserType.RMSprop,000003,13
0.3,10,Experimental,RMSE,59.765541076660156,OptimiserType.RMSprop,000004,13
0.3,10,Experimental,MAPE,0.9965450167655945,OptimiserType.RMSprop,000004,13
0.3,10,Experimental,MAE,57.60509490966797,OptimiserType.RMSprop,000004,13
0.3,10,Experimental,MSE,3583.06396484375,OptimiserType.RMSprop,000004,13
0.3,10,Experimental,RMSE,59.722103118896484,OptimiserType.RMSprop,000005,13
0.3,10,Experimental,MAPE,0.9956151843070984,OptimiserType.RMSprop,000005,13
0.3,10,Experimental,MAE,57.5598258972168,OptimiserType.RMSprop,000005,13
0.3,10,Experimental,MSE,3577.8603515625,OptimiserType.RMSprop,000005,13
0.3,10,Experimental,RMSE,59.68235397338867,OptimiserType.RMSprop,000006,13
0.3,10,Experimental,MAPE,0.9947638511657715,OptimiserType.RMSprop,000006,13
0.3,10,Experimental,MAE,57.51862335205078,OptimiserType.RMSprop,000006,13
