Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.5,3,Small,RMSE,60.856685638427734,OptimiserType.Adam,000000,7
0.5,3,Small,MAPE,0.9943999648094177,OptimiserType.Adam,000000,7
0.5,3,Small,MAE,60.12046432495117,OptimiserType.Adam,000000,7
0.5,3,Small,MSE,3727.457275390625,OptimiserType.Adam,000000,7
0.5,3,Small,RMSE,60.59838104248047,OptimiserType.Adam,000001,7
0.5,3,Small,MAPE,0.9897560477256775,OptimiserType.Adam,000001,7
0.5,3,Small,MAE,59.85882568359375,OptimiserType.Adam,000001,7
0.5,3,Small,MSE,3696.061279296875,OptimiserType.Adam,000001,7
0.5,3,Small,RMSE,60.3924674987793,OptimiserType.Adam,000002,7
0.5,3,Small,MAPE,0.986057460308075,OptimiserType.Adam,000002,7
0.5,3,Small,MAE,59.65028381347656,OptimiserType.Adam,000002,7
0.5,3,Small,MSE,3671.077880859375,OptimiserType.Adam,000002,7
0.5,3,Small,RMSE,60.14809799194336,OptimiserType.Adam,000003,7
0.5,3,Small,MAPE,0.9816558361053467,OptimiserType.Adam,000003,7
0.5,3,Small,MAE,59.402530670166016,OptimiserType.Adam,000003,7
0.5,3,Small,MSE,3641.586669921875,OptimiserType.Adam,000003,7
0.5,3,Small,RMSE,59.87961196899414,OptimiserType.Adam,000004,7
0.5,3,Small,MAPE,0.9768316149711609,OptimiserType.Adam,000004,7
0.5,3,Small,MAE,59.13026809692383,OptimiserType.Adam,000004,7
0.5,3,Small,MSE,3609.285888671875,OptimiserType.Adam,000004,7
0.5,3,Small,RMSE,59.590328216552734,OptimiserType.Adam,000005,7
0.5,3,Small,MAPE,0.9716269969940186,OptimiserType.Adam,000005,7
0.5,3,Small,MAE,58.836669921875,OptimiserType.Adam,000005,7
0.5,3,Small,MSE,3574.63037109375,OptimiserType.Adam,000005,7
0.5,3,Small,RMSE,59.27954864501953,OptimiserType.Adam,000006,7
0.5,3,Small,MAPE,0.9660476446151733,OptimiserType.Adam,000006,7
0.5,3,Small,MAE,58.52141189575195,OptimiserType.Adam,000006,7
0.5,3,Small,MSE,3537.567626953125,OptimiserType.Adam,000006,7
0.5,3,Small,RMSE,58.467247009277344,OptimiserType.Adam,000007,7
0.5,3,Small,MAPE,0.9514356851577759,OptimiserType.Adam,000007,7
0.5,3,Small,MAE,57.6961784362793,OptimiserType.Adam,000007,7
0.5,3,Small,MSE,3441.71826171875,OptimiserType.Adam,000007,7
0.5,3,Small,RMSE,57.407047271728516,OptimiserType.Adam,000008,7
0.5,3,Small,MAPE,0.932218611240387,OptimiserType.Adam,000008,7
0.5,3,Small,MAE,56.617549896240234,OptimiserType.Adam,000008,7
0.5,3,Small,MSE,3318.682373046875,OptimiserType.Adam,000008,7
0.5,3,Small,RMSE,56.08927536010742,OptimiserType.Adam,000009,7
0.5,3,Small,MAPE,0.9085169434547424,OptimiserType.Adam,000009,7
0.5,3,Small,MAE,55.2802734375,OptimiserType.Adam,000009,7
0.5,3,Small,MSE,3168.911376953125,OptimiserType.Adam,000009,7
0.5,3,Small,RMSE,54.597293853759766,OptimiserType.Adam,000010,7
0.5,3,Small,MAPE,0.8817309141159058,OptimiserType.Adam,000010,7
0.5,3,Small,MAE,53.76548385620117,OptimiserType.Adam,000010,7
0.5,3,Small,MSE,3003.54931640625,OptimiserType.Adam,000010,7
0.5,3,Small,RMSE,53.0382080078125,OptimiserType.Adam,000011,7
0.5,3,Small,MAPE,0.8537986874580383,OptimiserType.Adam,000011,7
0.5,3,Small,MAE,52.18118667602539,OptimiserType.Adam,000011,7
0.5,3,Small,MSE,2835.49365234375,OptimiserType.Adam,000011,7
0.5,3,Small,RMSE,51.431800842285156,OptimiserType.Adam,000012,7
0.5,3,Small,MAPE,0.8251956701278687,OptimiserType.Adam,000012,7
0.5,3,Small,MAE,50.54936218261719,OptimiserType.Adam,000012,7
0.5,3,Small,MSE,2667.37646484375,OptimiserType.Adam,000012,7
0.5,3,Small,RMSE,49.69361114501953,OptimiserType.Adam,000013,7
0.5,3,Small,MAPE,0.7944580912590027,OptimiserType.Adam,000013,7
0.5,3,Small,MAE,48.78273391723633,OptimiserType.Adam,000013,7
0.5,3,Small,MSE,2491.267333984375,OptimiserType.Adam,000013,7
0.5,3,Small,RMSE,47.78020095825195,OptimiserType.Adam,000014,7
0.5,3,Small,MAPE,0.7609230279922485,OptimiserType.Adam,000014,7
0.5,3,Small,MAE,46.83875274658203,OptimiserType.Adam,000014,7
0.5,3,Small,MSE,2304.351318359375,OptimiserType.Adam,000014,7
0.5,3,Small,RMSE,45.675086975097656,OptimiserType.Adam,000015,7
0.5,3,Small,MAPE,0.7245579957962036,OptimiserType.Adam,000015,7
0.5,3,Small,MAE,44.70365905761719,OptimiserType.Adam,000015,7
0.5,3,Small,MSE,2107.139404296875,OptimiserType.Adam,000015,7
0.5,3,Small,RMSE,43.367774963378906,OptimiserType.Adam,000016,7
0.5,3,Small,MAPE,0.685638427734375,OptimiserType.Adam,000016,7
0.5,3,Small,MAE,42.37351989746094,OptimiserType.Adam,000016,7
0.5,3,Small,MSE,1901.1033935546875,OptimiserType.Adam,000016,7
0.5,3,Small,RMSE,40.84761428833008,OptimiserType.Adam,000017,7
0.5,3,Small,MAPE,0.64422607421875,OptimiserType.Adam,000017,7
0.5,3,Small,MAE,39.8416862487793,OptimiserType.Adam,000017,7
0.5,3,Small,MSE,1688.1558837890625,OptimiserType.Adam,000017,7
0.5,3,Small,RMSE,38.1041374206543,OptimiserType.Adam,000018,7
0.5,3,Small,MAPE,0.6003974676132202,OptimiserType.Adam,000018,7
0.5,3,Small,MAE,37.102783203125,OptimiserType.Adam,000018,7
0.5,3,Small,MSE,1470.685302734375,OptimiserType.Adam,000018,7
0.5,3,Small,RMSE,35.128726959228516,OptimiserType.Adam,000019,7
0.5,3,Small,MAPE,0.554301917552948,OptimiserType.Adam,000019,7
0.5,3,Small,MAE,34.15340042114258,OptimiserType.Adam,000019,7
0.5,3,Small,MSE,1251.7086181640625,OptimiserType.Adam,000019,7
0.5,3,Small,RMSE,31.916494369506836,OptimiserType.Adam,000020,7
0.5,3,Small,MAPE,0.5059975385665894,OptimiserType.Adam,000020,7
0.5,3,Small,MAE,30.989957809448242,OptimiserType.Adam,000020,7
0.5,3,Small,MSE,1034.9776611328125,OptimiserType.Adam,000020,7
0.5,3,Small,RMSE,28.47066879272461,OptimiserType.Adam,000021,7
0.5,3,Small,MAPE,0.45584556460380554,OptimiserType.Adam,000021,7
0.5,3,Small,MAE,27.619789123535156,OptimiserType.Adam,000021,7
0.5,3,Small,MSE,825.1232299804688,OptimiserType.Adam,000021,7
0.5,3,Small,RMSE,24.811464309692383,OptimiserType.Adam,000022,7
0.5,3,Small,MAPE,0.4042683243751526,OptimiserType.Adam,000022,7
0.5,3,Small,MAE,24.05530548095703,OptimiserType.Adam,000022,7
0.5,3,Small,MSE,627.849365234375,OptimiserType.Adam,000022,7
0.5,3,Small,RMSE,20.994871139526367,OptimiserType.Adam,000023,7
0.5,3,Small,MAPE,0.35104840993881226,OptimiserType.Adam,000023,7
0.5,3,Small,MAE,20.290618896484375,OptimiserType.Adam,000023,7
0.5,3,Small,MSE,450.06756591796875,OptimiserType.Adam,000023,7
0.5,3,Small,RMSE,17.15334129333496,OptimiserType.Adam,000024,7
0.5,3,Small,MAPE,0.2966635227203369,OptimiserType.Adam,000024,7
0.5,3,Small,MAE,16.35001564025879,OptimiserType.Adam,000024,7
0.5,3,Small,MSE,300.1161804199219,OptimiserType.Adam,000024,7
0.5,3,Small,RMSE,13.582901954650879,OptimiserType.Adam,000025,7
0.5,3,Small,MAPE,0.24260985851287842,OptimiserType.Adam,000025,7
0.5,3,Small,MAE,12.313729286193848,OptimiserType.Adam,000025,7
0.5,3,Small,MSE,187.9908905029297,OptimiserType.Adam,000025,7
0.5,3,Small,RMSE,10.881974220275879,OptimiserType.Adam,000026,7
0.5,3,Small,MAPE,0.19554972648620605,OptimiserType.Adam,000026,7
0.5,3,Small,MAE,8.561359405517578,OptimiserType.Adam,000026,7
0.5,3,Small,MSE,125.53831481933594,OptimiserType.Adam,000026,7
0.5,3,Small,RMSE,10.004670143127441,OptimiserType.Adam,000027,7
0.5,3,Small,MAPE,0.18230921030044556,OptimiserType.Adam,000027,7
0.5,3,Small,MAE,6.780911445617676,OptimiserType.Adam,000027,7
0.5,3,Small,MSE,126.00147247314453,OptimiserType.Adam,000027,7
0.5,3,Small,RMSE,12.182790756225586,OptimiserType.Adam,000028,7
0.5,3,Small,MAPE,0.23305346071720123,OptimiserType.Adam,000028,7
0.5,3,Small,MAE,9.099652290344238,OptimiserType.Adam,000028,7
0.5,3,Small,MSE,191.57972717285156,OptimiserType.Adam,000028,7
0.5,3,Small,RMSE,15.11080551147461,OptimiserType.Adam,000029,7
0.5,3,Small,MAPE,0.29366421699523926,OptimiserType.Adam,000029,7
0.5,3,Small,MAE,12.40421199798584,OptimiserType.Adam,000029,7
0.5,3,Small,MSE,273.0814208984375,OptimiserType.Adam,000029,7
0.5,3,Small,RMSE,16.643781661987305,OptimiserType.Adam,000030,7
0.5,3,Small,MAPE,0.325249582529068,OptimiserType.Adam,000030,7
0.5,3,Small,MAE,14.172603607177734,OptimiserType.Adam,000030,7
0.5,3,Small,MSE,321.51263427734375,OptimiserType.Adam,000030,7
0.5,3,Small,RMSE,16.78603172302246,OptimiserType.Adam,000031,7
0.5,3,Small,MAPE,0.32828086614608765,OptimiserType.Adam,000031,7
0.5,3,Small,MAE,14.342462539672852,OptimiserType.Adam,000031,7
0.5,3,Small,MSE,326.27764892578125,OptimiserType.Adam,000031,7
0.5,3,Small,RMSE,15.844880104064941,OptimiserType.Adam,000032,7
0.5,3,Small,MAPE,0.3092755675315857,OptimiserType.Adam,000032,7
0.5,3,Small,MAE,13.276344299316406,OptimiserType.Adam,000032,7
0.5,3,Small,MSE,295.859130859375,OptimiserType.Adam,000032,7
0.5,3,Small,RMSE,14.165290832519531,OptimiserType.Adam,000033,7
0.5,3,Small,MAPE,0.2746233344078064,OptimiserType.Adam,000033,7
0.5,3,Small,MAE,11.344094276428223,OptimiserType.Adam,000033,7
0.5,3,Small,MSE,245.64102172851562,OptimiserType.Adam,000033,7
0.5,3,Small,RMSE,13.949710845947266,OptimiserType.Adam,000034,7
0.5,3,Small,MAPE,0.2701527178287506,OptimiserType.Adam,000034,7
0.5,3,Small,MAE,11.097224235534668,OptimiserType.Adam,000034,7
0.5,3,Small,MSE,239.55445861816406,OptimiserType.Adam,000034,7
0.5,3,Small,RMSE,13.692049980163574,OptimiserType.Adam,000035,7
0.5,3,Small,MAPE,0.2648189067840576,OptimiserType.Adam,000035,7
0.5,3,Small,MAE,10.803793907165527,OptimiserType.Adam,000035,7
0.5,3,Small,MSE,232.37313842773438,OptimiserType.Adam,000035,7
0.5,3,Small,RMSE,13.403155326843262,OptimiserType.Adam,000036,7
0.5,3,Small,MAPE,0.2588570713996887,OptimiserType.Adam,000036,7
0.5,3,Small,MAE,10.477590560913086,OptimiserType.Adam,000036,7
0.5,3,Small,MSE,224.44366455078125,OptimiserType.Adam,000036,7
0.5,3,Small,RMSE,13.092906951904297,OptimiserType.Adam,000037,7
0.5,3,Small,MAPE,0.2524785101413727,OptimiserType.Adam,000037,7
0.5,3,Small,MAE,10.131048202514648,OptimiserType.Adam,000037,7
