,Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
104,0.3,3,Experimental,RMSE,49.70881271362305,OptimiserType.Adam,26,1
105,0.3,3,Experimental,MAPE,0.7800120711326599,OptimiserType.Adam,26,1
106,0.3,3,Experimental,MAE,47.083621978759766,OptimiserType.Adam,26,1
107,0.3,3,Experimental,MSE,2479.905029296875,OptimiserType.Adam,26,1
108,0.3,3,Experimental,RMSE,48.44295120239258,OptimiserType.Adam,27,1
109,0.3,3,Experimental,MAPE,0.753592848777771,OptimiserType.Adam,27,1
110,0.3,3,Experimental,MAE,45.7563362121582,OptimiserType.Adam,27,1
111,0.3,3,Experimental,MSE,2355.378662109375,OptimiserType.Adam,27,1
112,0.3,3,Experimental,RMSE,47.03948211669922,OptimiserType.Adam,28,1
113,0.3,3,Experimental,MAPE,0.7258092761039734,OptimiserType.Adam,28,1
114,0.3,3,Experimental,MAE,44.29896926879883,OptimiserType.Adam,28,1
115,0.3,3,Experimental,MSE,2221.0595703125,OptimiserType.Adam,28,1
116,0.3,3,Experimental,RMSE,45.48783874511719,OptimiserType.Adam,29,1
117,0.3,3,Experimental,MAPE,0.6969228386878967,OptimiserType.Adam,29,1
118,0.3,3,Experimental,MAE,42.70726776123047,OptimiserType.Adam,29,1
119,0.3,3,Experimental,MSE,2077.138427734375,OptimiserType.Adam,29,1
120,0.3,3,Experimental,RMSE,43.77749633789063,OptimiserType.Adam,30,1
121,0.3,3,Experimental,MAPE,0.6664273142814636,OptimiserType.Adam,30,1
122,0.3,3,Experimental,MAE,40.96639251708984,OptimiserType.Adam,30,1
123,0.3,3,Experimental,MSE,1924.072509765625,OptimiserType.Adam,30,1
124,0.3,3,Experimental,RMSE,41.898712158203125,OptimiserType.Adam,31,1
125,0.3,3,Experimental,MAPE,0.6344698667526245,OptimiserType.Adam,31,1
126,0.3,3,Experimental,MAE,39.07155227661133,OptimiserType.Adam,31,1
127,0.3,3,Experimental,MSE,1762.6693115234375,OptimiserType.Adam,31,1
128,0.3,3,Experimental,RMSE,39.84309768676758,OptimiserType.Adam,32,1
