Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.3,3,Small,RMSE,62.54759979248047,OptimiserType.AdamW,000000,4
0.3,3,Small,MAPE,1.0105736255645752,OptimiserType.AdamW,000000,4
0.3,3,Small,MAE,61.73215866088867,OptimiserType.AdamW,000000,4
0.3,3,Small,MSE,3917.8662109375,OptimiserType.AdamW,000000,4
0.3,3,Small,RMSE,62.53769302368164,OptimiserType.AdamW,000001,4
0.3,3,Small,MAPE,1.0103989839553833,OptimiserType.AdamW,000001,4
0.3,3,Small,MAE,61.72211456298828,OptimiserType.AdamW,000001,4
0.3,3,Small,MSE,3916.6220703125,OptimiserType.AdamW,000001,4
0.3,3,Small,RMSE,62.52776336669922,OptimiserType.AdamW,000002,4
0.3,3,Small,MAPE,1.0102237462997437,OptimiserType.AdamW,000002,4
0.3,3,Small,MAE,61.712032318115234,OptimiserType.AdamW,000002,4
0.3,3,Small,MSE,3915.379638671875,OptimiserType.AdamW,000002,4
0.3,3,Small,RMSE,62.51784133911133,OptimiserType.AdamW,000003,4
0.3,3,Small,MAPE,1.0100489854812622,OptimiserType.AdamW,000003,4
0.3,3,Small,MAE,61.70195770263672,OptimiserType.AdamW,000003,4
0.3,3,Small,MSE,3914.137451171875,OptimiserType.AdamW,000003,4
0.3,3,Small,RMSE,62.50794219970703,OptimiserType.AdamW,000004,4
0.3,3,Small,MAPE,1.0098752975463867,OptimiserType.AdamW,000004,4
0.3,3,Small,MAE,61.69189453125,OptimiserType.AdamW,000004,4
0.3,3,Small,MSE,3912.897216796875,OptimiserType.AdamW,000004,4
0.3,3,Small,RMSE,62.49794006347656,OptimiserType.AdamW,000005,4
0.3,3,Small,MAPE,1.0096999406814575,OptimiserType.AdamW,000005,4
0.3,3,Small,MAE,61.681880950927734,OptimiserType.AdamW,000005,4
0.3,3,Small,MSE,3911.65673828125,OptimiserType.AdamW,000005,4
0.3,3,Small,RMSE,62.48807907104492,OptimiserType.AdamW,000006,4
0.3,3,Small,MAPE,1.0095250606536865,OptimiserType.AdamW,000006,4
0.3,3,Small,MAE,61.67185592651367,OptimiserType.AdamW,000006,4
0.3,3,Small,MSE,3910.413818359375,OptimiserType.AdamW,000006,4
0.3,3,Small,RMSE,62.478145599365234,OptimiserType.AdamW,000007,4
0.3,3,Small,MAPE,1.0093512535095215,OptimiserType.AdamW,000007,4
0.3,3,Small,MAE,61.66177749633789,OptimiserType.AdamW,000007,4
0.3,3,Small,MSE,3909.169921875,OptimiserType.AdamW,000007,4
0.3,3,Small,RMSE,62.46828079223633,OptimiserType.AdamW,000008,4
0.3,3,Small,MAPE,1.0091755390167236,OptimiserType.AdamW,000008,4
0.3,3,Small,MAE,61.65174102783203,OptimiserType.AdamW,000008,4
0.3,3,Small,MSE,3907.92822265625,OptimiserType.AdamW,000008,4
0.3,3,Small,RMSE,62.45833206176758,OptimiserType.AdamW,000009,4
0.3,3,Small,MAPE,1.009000301361084,OptimiserType.AdamW,000009,4
0.3,3,Small,MAE,61.64167785644531,OptimiserType.AdamW,000009,4
0.3,3,Small,MSE,3906.687255859375,OptimiserType.AdamW,000009,4
0.3,3,Small,RMSE,62.448455810546875,OptimiserType.AdamW,000010,4
0.3,3,Small,MAPE,1.0088260173797607,OptimiserType.AdamW,000010,4
0.3,3,Small,MAE,61.63163375854492,OptimiserType.AdamW,000010,4
0.3,3,Small,MSE,3905.447998046875,OptimiserType.AdamW,000010,4
0.3,3,Small,RMSE,62.43846893310547,OptimiserType.AdamW,000011,4
0.3,3,Small,MAPE,1.008651852607727,OptimiserType.AdamW,000011,4
0.3,3,Small,MAE,61.62158203125,OptimiserType.AdamW,000011,4
0.3,3,Small,MSE,3904.208984375,OptimiserType.AdamW,000011,4
0.3,3,Small,RMSE,62.42863464355469,OptimiserType.AdamW,000012,4
0.3,3,Small,MAPE,1.0084775686264038,OptimiserType.AdamW,000012,4
0.3,3,Small,MAE,61.611541748046875,OptimiserType.AdamW,000012,4
