Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.5,3,Medium,RMSE,60.450191497802734,OptimiserType.Adamax,000000,10
0.5,3,Medium,MAPE,1.001929521560669,OptimiserType.Adamax,000000,10
0.5,3,Medium,MAE,59.48854064941406,OptimiserType.Adamax,000000,10
0.5,3,Medium,MSE,3685.397705078125,OptimiserType.Adamax,000000,10
0.5,3,Medium,RMSE,59.18681335449219,OptimiserType.Adamax,000001,10
0.5,3,Medium,MAPE,0.9780678749084473,OptimiserType.Adamax,000001,10
0.5,3,Medium,MAE,58.202510833740234,OptimiserType.Adamax,000001,10
0.5,3,Medium,MSE,3533.928466796875,OptimiserType.Adamax,000001,10
0.5,3,Medium,RMSE,57.92401885986328,OptimiserType.Adamax,000002,10
0.5,3,Medium,MAPE,0.954170823097229,OptimiserType.Adamax,000002,10
0.5,3,Medium,MAE,56.914859771728516,OptimiserType.Adamax,000002,10
0.5,3,Medium,MSE,3385.781005859375,OptimiserType.Adamax,000002,10
0.5,3,Medium,RMSE,56.24622344970703,OptimiserType.Adamax,000003,10
0.5,3,Medium,MAPE,0.9224787354469299,OptimiserType.Adamax,000003,10
0.5,3,Medium,MAE,55.20246124267578,OptimiserType.Adamax,000003,10
0.5,3,Medium,MSE,3193.860595703125,OptimiserType.Adamax,000003,10
0.5,3,Medium,RMSE,54.36248016357422,OptimiserType.Adamax,000004,10
0.5,3,Medium,MAPE,0.8869661688804626,OptimiserType.Adamax,000004,10
0.5,3,Medium,MAE,53.27739715576172,OptimiserType.Adamax,000004,10
0.5,3,Medium,MSE,2985.035888671875,OptimiserType.Adamax,000004,10
0.5,3,Medium,RMSE,52.35194778442383,OptimiserType.Adamax,000005,10
0.5,3,Medium,MAPE,0.8492444753646851,OptimiserType.Adamax,000005,10
0.5,3,Medium,MAE,51.22035598754883,OptimiserType.Adamax,000005,10
0.5,3,Medium,MSE,2769.954345703125,OptimiserType.Adamax,000005,10
0.5,3,Medium,RMSE,50.24987030029297,OptimiserType.Adamax,000006,10
0.5,3,Medium,MAPE,0.8102307319641113,OptimiserType.Adamax,000006,10
0.5,3,Medium,MAE,49.0689811706543,OptimiserType.Adamax,000006,10
0.5,3,Medium,MSE,2553.675537109375,OptimiserType.Adamax,000006,10
0.5,3,Medium,RMSE,48.070068359375,OptimiserType.Adamax,000007,10
0.5,3,Medium,MAPE,0.7704538106918335,OptimiserType.Adamax,000007,10
0.5,3,Medium,MAE,46.840362548828125,OptimiserType.Adamax,000007,10
0.5,3,Medium,MSE,2338.674072265625,OptimiserType.Adamax,000007,10
0.5,3,Medium,RMSE,45.74738311767578,OptimiserType.Adamax,000008,10
0.5,3,Medium,MAPE,0.7289565801620483,OptimiserType.Adamax,000008,10
0.5,3,Medium,MAE,44.46864700317383,OptimiserType.Adamax,000008,10
0.5,3,Medium,MSE,2119.97265625,OptimiserType.Adamax,000008,10
0.5,3,Medium,RMSE,43.25756072998047,OptimiserType.Adamax,000009,10
0.5,3,Medium,MAPE,0.6858966946601868,OptimiserType.Adamax,000009,10
0.5,3,Medium,MAE,41.93939971923828,OptimiserType.Adamax,000009,10
0.5,3,Medium,MSE,1897.428955078125,OptimiserType.Adamax,000009,10
0.5,3,Medium,RMSE,40.581031799316406,OptimiserType.Adamax,000010,10
0.5,3,Medium,MAPE,0.6413055062294006,OptimiserType.Adamax,000010,10
0.5,3,Medium,MAE,39.24222183227539,OptimiserType.Adamax,000010,10
0.5,3,Medium,MSE,1671.877685546875,OptimiserType.Adamax,000010,10
0.5,3,Medium,RMSE,37.811439514160156,OptimiserType.Adamax,000011,10
0.5,3,Medium,MAPE,0.5969895720481873,OptimiserType.Adamax,000011,10
0.5,3,Medium,MAE,36.47509765625,OptimiserType.Adamax,000011,10
0.5,3,Medium,MSE,1453.408203125,OptimiserType.Adamax,000011,10
0.5,3,Medium,RMSE,34.904048919677734,OptimiserType.Adamax,000012,10
0.5,3,Medium,MAPE,0.5526607036590576,OptimiserType.Adamax,000012,10
0.5,3,Medium,MAE,33.603511810302734,OptimiserType.Adamax,000012,10
0.5,3,Medium,MSE,1240.346435546875,OptimiserType.Adamax,000012,10
0.5,3,Medium,RMSE,31.88273048400879,OptimiserType.Adamax,000013,10
0.5,3,Medium,MAPE,0.5088875889778137,OptimiserType.Adamax,000013,10
0.5,3,Medium,MAE,30.655540466308594,OptimiserType.Adamax,000013,10
0.5,3,Medium,MSE,1036.5533447265625,OptimiserType.Adamax,000013,10
0.5,3,Medium,RMSE,28.773921966552734,OptimiserType.Adamax,000014,10
0.5,3,Medium,MAPE,0.4659748673439026,OptimiserType.Adamax,000014,10
0.5,3,Medium,MAE,27.651729583740234,OptimiserType.Adamax,000014,10
0.5,3,Medium,MSE,845.5385131835938,OptimiserType.Adamax,000014,10
0.5,3,Medium,RMSE,25.61309051513672,OptimiserType.Adamax,000015,10
0.5,3,Medium,MAPE,0.42401716113090515,OptimiserType.Adamax,000015,10
0.5,3,Medium,MAE,24.6058349609375,OptimiserType.Adamax,000015,10
0.5,3,Medium,MSE,670.6735229492188,OptimiserType.Adamax,000015,10
0.5,3,Medium,RMSE,22.45246696472168,OptimiserType.Adamax,000016,10
0.5,3,Medium,MAPE,0.3831644654273987,OptimiserType.Adamax,000016,10
0.5,3,Medium,MAE,21.53285026550293,OptimiserType.Adamax,000016,10
0.5,3,Medium,MSE,515.3140258789062,OptimiserType.Adamax,000016,10
