Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.3,3,Small,RMSE,60.93581771850586,OptimiserType.Adamax,000000,5
0.3,3,Small,MAPE,0.9958773255348206,OptimiserType.Adamax,000000,5
0.3,3,Small,MAE,60.20281982421875,OptimiserType.Adamax,000000,5
0.3,3,Small,MSE,3737.584228515625,OptimiserType.Adamax,000000,5
0.3,3,Small,RMSE,59.20219039916992,OptimiserType.Adamax,000001,5
0.3,3,Small,MAPE,0.9646655917167664,OptimiserType.Adamax,000001,5
0.3,3,Small,MAE,58.44483947753906,OptimiserType.Adamax,000001,5
0.3,3,Small,MSE,3529.093505859375,OptimiserType.Adamax,000001,5
0.3,3,Small,RMSE,58.24271774291992,OptimiserType.Adamax,000002,5
0.3,3,Small,MAPE,0.9473851919174194,OptimiserType.Adamax,000002,5
0.3,3,Small,MAE,57.47119903564453,OptimiserType.Adamax,000002,5
0.3,3,Small,MSE,3416.270751953125,OptimiserType.Adamax,000002,5
0.3,3,Small,RMSE,56.956382751464844,OptimiserType.Adamax,000003,5
0.3,3,Small,MAPE,0.9242426156997681,OptimiserType.Adamax,000003,5
0.3,3,Small,MAE,56.16500473022461,OptimiserType.Adamax,000003,5
0.3,3,Small,MSE,3267.9150390625,OptimiserType.Adamax,000003,5
0.3,3,Small,RMSE,55.49663162231445,OptimiserType.Adamax,000004,5
0.3,3,Small,MAPE,0.8980178833007812,OptimiserType.Adamax,000004,5
0.3,3,Small,MAE,54.681514739990234,OptimiserType.Adamax,000004,5
0.3,3,Small,MSE,3103.533447265625,OptimiserType.Adamax,000004,5
0.3,3,Small,RMSE,53.9229736328125,OptimiserType.Adamax,000005,5
0.3,3,Small,MAPE,0.8698103427886963,OptimiserType.Adamax,000005,5
0.3,3,Small,MAE,53.080833435058594,OptimiserType.Adamax,000005,5
0.3,3,Small,MSE,2931.1005859375,OptimiserType.Adamax,000005,5
0.3,3,Small,RMSE,52.26410675048828,OptimiserType.Adamax,000006,5
0.3,3,Small,MAPE,0.8401909470558167,OptimiserType.Adamax,000006,5
0.3,3,Small,MAE,51.3924674987793,OptimiserType.Adamax,000006,5
0.3,3,Small,MSE,2754.66064453125,OptimiserType.Adamax,000006,5
0.3,3,Small,RMSE,50.53445053100586,OptimiserType.Adamax,000007,5
0.3,3,Small,MAPE,0.8094952702522278,OptimiserType.Adamax,000007,5
0.3,3,Small,MAE,49.631893157958984,OptimiserType.Adamax,000007,5
0.3,3,Small,MSE,2576.552001953125,OptimiserType.Adamax,000007,5
0.3,3,Small,RMSE,48.74250411987305,OptimiserType.Adamax,000008,5
0.3,3,Small,MAPE,0.7779314517974854,OptimiserType.Adamax,000008,5
0.3,3,Small,MAE,47.80727767944336,OptimiserType.Adamax,000008,5
0.3,3,Small,MSE,2398.292236328125,OptimiserType.Adamax,000008,5
0.3,3,Small,RMSE,46.89216613769531,OptimiserType.Adamax,000009,5
0.3,3,Small,MAPE,0.7456654906272888,OptimiserType.Adamax,000009,5
0.3,3,Small,MAE,45.92464828491211,OptimiserType.Adamax,000009,5
0.3,3,Small,MSE,2220.95166015625,OptimiserType.Adamax,000009,5
0.3,3,Small,RMSE,44.9849739074707,OptimiserType.Adamax,000010,5
0.3,3,Small,MAPE,0.7128916382789612,OptimiserType.Adamax,000010,5
0.3,3,Small,MAE,43.98740005493164,OptimiserType.Adamax,000010,5
0.3,3,Small,MSE,2045.28857421875,OptimiserType.Adamax,000010,5
0.3,3,Small,RMSE,43.021297454833984,OptimiserType.Adamax,000011,5
0.3,3,Small,MAPE,0.67975252866745,OptimiserType.Adamax,000011,5
0.3,3,Small,MAE,41.99860382080078,OptimiserType.Adamax,000011,5
0.3,3,Small,MSE,1871.99072265625,OptimiserType.Adamax,000011,5
0.3,3,Small,RMSE,41.00163650512695,OptimiserType.Adamax,000012,5
0.3,3,Small,MAPE,0.6463297605514526,OptimiserType.Adamax,000012,5
0.3,3,Small,MAE,39.959716796875,OptimiserType.Adamax,000012,5
0.3,3,Small,MSE,1701.73046875,OptimiserType.Adamax,000012,5
0.3,3,Small,RMSE,38.926448822021484,OptimiserType.Adamax,000013,5
0.3,3,Small,MAPE,0.6127099394798279,OptimiserType.Adamax,000013,5
0.3,3,Small,MAE,37.87361526489258,OptimiserType.Adamax,000013,5
0.3,3,Small,MSE,1535.23193359375,OptimiserType.Adamax,000013,5
0.3,3,Small,RMSE,36.795650482177734,OptimiserType.Adamax,000014,5
0.3,3,Small,MAPE,0.5789333581924438,OptimiserType.Adamax,000014,5
0.3,3,Small,MAE,35.74094772338867,OptimiserType.Adamax,000014,5
0.3,3,Small,MSE,1373.1605224609375,OptimiserType.Adamax,000014,5
0.3,3,Small,RMSE,34.611087799072266,OptimiserType.Adamax,000015,5
0.3,3,Small,MAPE,0.5450239181518555,OptimiserType.Adamax,000015,5
0.3,3,Small,MAE,33.56317138671875,OptimiserType.Adamax,000015,5
0.3,3,Small,MSE,1216.3349609375,OptimiserType.Adamax,000015,5
0.3,3,Small,RMSE,32.37421417236328,OptimiserType.Adamax,000016,5
0.3,3,Small,MAPE,0.5110375285148621,OptimiserType.Adamax,000016,5
0.3,3,Small,MAE,31.342073440551758,OptimiserType.Adamax,000016,5
0.3,3,Small,MSE,1065.5225830078125,OptimiserType.Adamax,000016,5
0.3,3,Small,RMSE,30.087623596191406,OptimiserType.Adamax,000017,5
0.3,3,Small,MAPE,0.47711923718452454,OptimiserType.Adamax,000017,5
0.3,3,Small,MAE,29.08289337158203,OptimiserType.Adamax,000017,5
0.3,3,Small,MSE,921.5660400390625,OptimiserType.Adamax,000017,5
0.3,3,Small,RMSE,27.754150390625,OptimiserType.Adamax,000018,5
0.3,3,Small,MAPE,0.44329720735549927,OptimiserType.Adamax,000018,5
0.3,3,Small,MAE,26.785640716552734,OptimiserType.Adamax,000018,5
0.3,3,Small,MSE,785.263671875,OptimiserType.Adamax,000018,5
0.3,3,Small,RMSE,25.386194229125977,OptimiserType.Adamax,000019,5
0.3,3,Small,MAPE,0.40957382321357727,OptimiserType.Adamax,000019,5
0.3,3,Small,MAE,24.452903747558594,OptimiserType.Adamax,000019,5
0.3,3,Small,MSE,657.8580322265625,OptimiserType.Adamax,000019,5
0.3,3,Small,RMSE,23.0018367767334,OptimiserType.Adamax,000020,5
0.3,3,Small,MAPE,0.375928670167923,OptimiserType.Adamax,000020,5
0.3,3,Small,MAE,22.0867919921875,OptimiserType.Adamax,000020,5
0.3,3,Small,MSE,540.652099609375,OptimiserType.Adamax,000020,5
0.3,3,Small,RMSE,20.628488540649414,OptimiserType.Adamax,000021,5
0.3,3,Small,MAPE,0.34240585565567017,OptimiserType.Adamax,000021,5
0.3,3,Small,MAE,19.692245483398438,OptimiserType.Adamax,000021,5
0.3,3,Small,MSE,435.01922607421875,OptimiserType.Adamax,000021,5
0.3,3,Small,RMSE,18.307018280029297,OptimiserType.Adamax,000022,5
0.3,3,Small,MAPE,0.3091139495372772,OptimiserType.Adamax,000022,5
0.3,3,Small,MAE,17.275672912597656,OptimiserType.Adamax,000022,5
0.3,3,Small,MSE,342.3888244628906,OptimiserType.Adamax,000022,5
0.3,3,Small,RMSE,16.10161590576172,OptimiserType.Adamax,000023,5
0.3,3,Small,MAPE,0.2762838900089264,OptimiserType.Adamax,000023,5
0.3,3,Small,MAE,14.850664138793945,OptimiserType.Adamax,000023,5
0.3,3,Small,MSE,264.3712463378906,OptimiserType.Adamax,000023,5
0.3,3,Small,RMSE,14.106876373291016,OptimiserType.Adamax,000024,5
0.3,3,Small,MAPE,0.24488022923469543,OptimiserType.Adamax,000024,5
0.3,3,Small,MAE,12.470450401306152,OptimiserType.Adamax,000024,5
0.3,3,Small,MSE,202.68927001953125,OptimiserType.Adamax,000024,5
0.3,3,Small,RMSE,12.472787857055664,OptimiserType.Adamax,000025,5
0.3,3,Small,MAPE,0.21810193359851837,OptimiserType.Adamax,000025,5
0.3,3,Small,MAE,10.332515716552734,OptimiserType.Adamax,000025,5
0.3,3,Small,MSE,159.66134643554688,OptimiserType.Adamax,000025,5
0.3,3,Small,RMSE,11.398185729980469,OptimiserType.Adamax,000026,5
0.3,3,Small,MAPE,0.2008354216814041,OptimiserType.Adamax,000026,5
0.3,3,Small,MAE,8.754508018493652,OptimiserType.Adamax,000026,5
0.3,3,Small,MSE,137.81993103027344,OptimiserType.Adamax,000026,5
0.3,3,Small,RMSE,11.040271759033203,OptimiserType.Adamax,000027,5
0.3,3,Small,MAPE,0.1982462853193283,OptimiserType.Adamax,000027,5
0.3,3,Small,MAE,8.094026565551758,OptimiserType.Adamax,000027,5
0.3,3,Small,MSE,137.84422302246094,OptimiserType.Adamax,000027,5
0.3,3,Small,RMSE,11.450888633728027,OptimiserType.Adamax,000028,5
0.3,3,Small,MAPE,0.21074974536895752,OptimiserType.Adamax,000028,5
0.3,3,Small,MAE,8.421504974365234,OptimiserType.Adamax,000028,5
0.3,3,Small,MSE,157.05343627929688,OptimiserType.Adamax,000028,5
0.3,3,Small,RMSE,12.456759452819824,OptimiserType.Adamax,000029,5
0.3,3,Small,MAPE,0.23086564242839813,OptimiserType.Adamax,000029,5
0.3,3,Small,MAE,9.292819023132324,OptimiserType.Adamax,000029,5
0.3,3,Small,MSE,188.6617889404297,OptimiserType.Adamax,000029,5
0.3,3,Small,RMSE,13.65997314453125,OptimiserType.Adamax,000030,5
0.3,3,Small,MAPE,0.2522921860218048,OptimiserType.Adamax,000030,5
0.3,3,Small,MAE,10.328819274902344,OptimiserType.Adamax,000030,5
0.3,3,Small,MSE,224.10438537597656,OptimiserType.Adamax,000030,5
0.3,3,Small,RMSE,14.69871997833252,OptimiserType.Adamax,000031,5
0.3,3,Small,MAPE,0.2720513939857483,OptimiserType.Adamax,000031,5
0.3,3,Small,MAE,11.354254722595215,OptimiserType.Adamax,000031,5
0.3,3,Small,MSE,255.3802490234375,OptimiserType.Adamax,000031,5
0.3,3,Small,RMSE,15.278446197509766,OptimiserType.Adamax,000032,5
0.3,3,Small,MAPE,0.2832351624965668,OptimiserType.Adamax,000032,5
0.3,3,Small,MAE,11.947190284729004,OptimiserType.Adamax,000032,5
0.3,3,Small,MSE,273.43438720703125,OptimiserType.Adamax,000032,5
0.3,3,Small,RMSE,15.460246086120605,OptimiserType.Adamax,000033,5
0.3,3,Small,MAPE,0.2867836356163025,OptimiserType.Adamax,000033,5
0.3,3,Small,MAE,12.136346817016602,OptimiserType.Adamax,000033,5
0.3,3,Small,MSE,279.2153015136719,OptimiserType.Adamax,000033,5
