Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.7,10,Small,RMSE,61.54301452636719,OptimiserType.Adam,000000,1
0.7,10,Small,MAPE,1.0069900751113892,OptimiserType.Adam,000000,1
0.7,10,Small,MAE,60.81880569458008,OptimiserType.Adam,000000,1
0.7,10,Small,MSE,3811.571044921875,OptimiserType.Adam,000000,1
0.7,10,Small,RMSE,61.511634826660156,OptimiserType.Adam,000001,1
0.7,10,Small,MAPE,1.0064144134521484,OptimiserType.Adam,000001,1
0.7,10,Small,MAE,60.787010192871094,OptimiserType.Adam,000001,1
0.7,10,Small,MSE,3807.71826171875,OptimiserType.Adam,000001,1
0.7,10,Small,RMSE,61.33705139160156,OptimiserType.Adam,000002,1
0.7,10,Small,MAPE,1.003258228302002,OptimiserType.Adam,000002,1
0.7,10,Small,MAE,60.61001205444336,OptimiserType.Adam,000002,1
0.7,10,Small,MSE,3786.263427734375,OptimiserType.Adam,000002,1
0.7,10,Small,RMSE,61.13385009765625,OptimiserType.Adam,000003,1
0.7,10,Small,MAPE,0.9996086359024048,OptimiserType.Adam,000003,1
0.7,10,Small,MAE,60.40428161621094,OptimiserType.Adam,000003,1
0.7,10,Small,MSE,3761.33837890625,OptimiserType.Adam,000003,1
0.7,10,Small,RMSE,60.91141891479492,OptimiserType.Adam,000004,1
0.7,10,Small,MAPE,0.9956033825874329,OptimiserType.Adam,000004,1
0.7,10,Small,MAE,60.178955078125,OptimiserType.Adam,000004,1
0.7,10,Small,MSE,3734.15625,OptimiserType.Adam,000004,1
0.7,10,Small,RMSE,60.675018310546875,OptimiserType.Adam,000005,1
0.7,10,Small,MAPE,0.991340160369873,OptimiserType.Adam,000005,1
0.7,10,Small,MAE,59.93918228149414,OptimiserType.Adam,000005,1
0.7,10,Small,MSE,3705.331787109375,OptimiserType.Adam,000005,1
0.7,10,Small,RMSE,60.42589569091797,OptimiserType.Adam,000006,1
0.7,10,Small,MAPE,0.9868512153625488,OptimiserType.Adam,000006,1
0.7,10,Small,MAE,59.686492919921875,OptimiserType.Adam,000006,1
0.7,10,Small,MSE,3675.117919921875,OptimiserType.Adam,000006,1
0.7,10,Small,RMSE,60.16526794433594,OptimiserType.Adam,000007,1
0.7,10,Small,MAPE,0.9821565747261047,OptimiserType.Adam,000007,1
0.7,10,Small,MAE,59.422054290771484,OptimiserType.Adam,000007,1
0.7,10,Small,MSE,3643.6240234375,OptimiserType.Adam,000007,1
0.7,10,Small,RMSE,59.89356994628906,OptimiserType.Adam,000008,1
0.7,10,Small,MAPE,0.9772545695304871,OptimiserType.Adam,000008,1
0.7,10,Small,MAE,59.1458740234375,OptimiserType.Adam,000008,1
0.7,10,Small,MSE,3610.92919921875,OptimiserType.Adam,000008,1
0.7,10,Small,RMSE,59.6093864440918,OptimiserType.Adam,000009,1
0.7,10,Small,MAPE,0.9721279740333557,OptimiserType.Adam,000009,1
0.7,10,Small,MAE,58.85684585571289,OptimiserType.Adam,000009,1
0.7,10,Small,MSE,3576.870361328125,OptimiserType.Adam,000009,1
0.7,10,Small,RMSE,59.313594818115234,OptimiserType.Adam,000010,1
0.7,10,Small,MAPE,0.9667922258377075,OptimiserType.Adam,000010,1
0.7,10,Small,MAE,58.55585861206055,OptimiserType.Adam,000010,1
0.7,10,Small,MSE,3541.62060546875,OptimiserType.Adam,000010,1
0.7,10,Small,RMSE,59.00371170043945,OptimiserType.Adam,000011,1
0.7,10,Small,MAPE,0.961203396320343,OptimiserType.Adam,000011,1
0.7,10,Small,MAE,58.24036407470703,OptimiserType.Adam,000011,1
0.7,10,Small,MSE,3504.82763671875,OptimiserType.Adam,000011,1
0.7,10,Small,RMSE,58.67669677734375,OptimiserType.Adam,000012,1
0.7,10,Small,MAPE,0.9553079605102539,OptimiserType.Adam,000012,1
0.7,10,Small,MAE,57.90642166137695,OptimiserType.Adam,000012,1
0.7,10,Small,MSE,3466.161376953125,OptimiserType.Adam,000012,1
0.7,10,Small,RMSE,58.32270812988281,OptimiserType.Adam,000013,1
0.7,10,Small,MAPE,0.9489836692810059,OptimiserType.Adam,000013,1
0.7,10,Small,MAE,57.545372009277344,OptimiserType.Adam,000013,1
0.7,10,Small,MSE,3424.46875,OptimiserType.Adam,000013,1
0.7,10,Small,RMSE,57.541107177734375,OptimiserType.Adam,000014,1
