Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.5,10,Medium,RMSE,60.635433197021484,OptimiserType.Adamax,000000,11
0.5,10,Medium,MAPE,0.9922227263450623,OptimiserType.Adamax,000000,11
0.5,10,Medium,MAE,59.49114990234375,OptimiserType.Adamax,000000,11
0.5,10,Medium,MSE,3682.1669921875,OptimiserType.Adamax,000000,11
0.5,10,Medium,RMSE,60.40925598144531,OptimiserType.Adamax,000001,11
0.5,10,Medium,MAPE,0.9880077242851257,OptimiserType.Adamax,000001,11
0.5,10,Medium,MAE,59.2606315612793,OptimiserType.Adamax,000001,11
0.5,10,Medium,MSE,3654.75146484375,OptimiserType.Adamax,000001,11
0.5,10,Medium,RMSE,60.30085372924805,OptimiserType.Adamax,000002,11
0.5,10,Medium,MAPE,0.9859859943389893,OptimiserType.Adamax,000002,11
0.5,10,Medium,MAE,59.15009307861328,OptimiserType.Adamax,000002,11
0.5,10,Medium,MSE,3641.64404296875,OptimiserType.Adamax,000002,11
0.5,10,Medium,RMSE,60.163658142089844,OptimiserType.Adamax,000003,11
0.5,10,Medium,MAPE,0.9834304451942444,OptimiserType.Adamax,000003,11
0.5,10,Medium,MAE,59.0102424621582,OptimiserType.Adamax,000003,11
0.5,10,Medium,MSE,3625.101318359375,OptimiserType.Adamax,000003,11
0.5,10,Medium,RMSE,59.982059478759766,OptimiserType.Adamax,000004,11
0.5,10,Medium,MAPE,0.9800442457199097,OptimiserType.Adamax,000004,11
0.5,10,Medium,MAE,58.8250846862793,OptimiserType.Adamax,000004,11
0.5,10,Medium,MSE,3603.253662109375,OptimiserType.Adamax,000004,11
0.5,10,Medium,RMSE,59.773677825927734,OptimiserType.Adamax,000005,11
0.5,10,Medium,MAPE,0.976158857345581,OptimiserType.Adamax,000005,11
0.5,10,Medium,MAE,58.612525939941406,OptimiserType.Adamax,000005,11
0.5,10,Medium,MSE,3578.26318359375,OptimiserType.Adamax,000005,11
0.5,10,Medium,RMSE,59.57330322265625,OptimiserType.Adamax,000006,11
0.5,10,Medium,MAPE,0.9724228978157043,OptimiserType.Adamax,000006,11
0.5,10,Medium,MAE,58.408206939697266,OptimiserType.Adamax,000006,11
0.5,10,Medium,MSE,3554.31689453125,OptimiserType.Adamax,000006,11
0.5,10,Medium,RMSE,59.33534240722656,OptimiserType.Adamax,000007,11
0.5,10,Medium,MAPE,0.9679845571517944,OptimiserType.Adamax,000007,11
0.5,10,Medium,MAE,58.165409088134766,OptimiserType.Adamax,000007,11
0.5,10,Medium,MSE,3525.981689453125,OptimiserType.Adamax,000007,11
0.5,10,Medium,RMSE,59.0647087097168,OptimiserType.Adamax,000008,11
0.5,10,Medium,MAPE,0.9629369378089905,OptimiserType.Adamax,000008,11
0.5,10,Medium,MAE,57.88938522338867,OptimiserType.Adamax,000008,11
0.5,10,Medium,MSE,3493.900390625,OptimiserType.Adamax,000008,11
0.5,10,Medium,RMSE,58.686012268066406,OptimiserType.Adamax,000009,11
0.5,10,Medium,MAPE,0.9558742046356201,OptimiserType.Adamax,000009,11
0.5,10,Medium,MAE,57.50297927856445,OptimiserType.Adamax,000009,11
0.5,10,Medium,MSE,3449.25244140625,OptimiserType.Adamax,000009,11
0.5,10,Medium,RMSE,58.29301452636719,OptimiserType.Adamax,000010,11
0.5,10,Medium,MAPE,0.9485405683517456,OptimiserType.Adamax,000010,11
0.5,10,Medium,MAE,57.101802825927734,OptimiserType.Adamax,000010,11
0.5,10,Medium,MSE,3403.221923828125,OptimiserType.Adamax,000010,11
0.5,10,Medium,RMSE,57.80803680419922,OptimiserType.Adamax,000011,11
0.5,10,Medium,MAPE,0.9394906163215637,OptimiserType.Adamax,000011,11
0.5,10,Medium,MAE,56.606597900390625,OptimiserType.Adamax,000011,11
0.5,10,Medium,MSE,3346.838623046875,OptimiserType.Adamax,000011,11
0.5,10,Medium,RMSE,57.178627014160156,OptimiserType.Adamax,000012,11
0.5,10,Medium,MAPE,0.9277472496032715,OptimiserType.Adamax,000012,11
0.5,10,Medium,MAE,55.96365737915039,OptimiserType.Adamax,000012,11
0.5,10,Medium,MSE,3274.366943359375,OptimiserType.Adamax,000012,11
0.5,10,Medium,RMSE,56.38761901855469,OptimiserType.Adamax,000013,11
0.5,10,Medium,MAPE,0.9129891991615295,OptimiserType.Adamax,000013,11
0.5,10,Medium,MAE,55.155357360839844,OptimiserType.Adamax,000013,11
0.5,10,Medium,MSE,3184.420166015625,OptimiserType.Adamax,000013,11
0.5,10,Medium,RMSE,55.40869903564453,OptimiserType.Adamax,000014,11
0.5,10,Medium,MAPE,0.8947275876998901,OptimiserType.Adamax,000014,11
0.5,10,Medium,MAE,54.15437698364258,OptimiserType.Adamax,000014,11
0.5,10,Medium,MSE,3074.841064453125,OptimiserType.Adamax,000014,11
0.5,10,Medium,RMSE,54.20573043823242,OptimiserType.Adamax,000015,11
0.5,10,Medium,MAPE,0.8723427653312683,OptimiserType.Adamax,000015,11
0.5,10,Medium,MAE,52.92356872558594,OptimiserType.Adamax,000015,11
0.5,10,Medium,MSE,2942.802978515625,OptimiserType.Adamax,000015,11
0.5,10,Medium,RMSE,52.731529235839844,OptimiserType.Adamax,000016,11
