Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.7,10,Small,RMSE,62.2141227722168,OptimiserType.AdamW,000000,9
0.7,10,Small,MAPE,1.0046980381011963,OptimiserType.AdamW,000000,9
0.7,10,Small,MAE,61.39418029785156,OptimiserType.AdamW,000000,9
0.7,10,Small,MSE,3876.203857421875,OptimiserType.AdamW,000000,9
0.7,10,Small,RMSE,61.73774337768555,OptimiserType.AdamW,000001,9
0.7,10,Small,MAPE,0.996303379535675,OptimiserType.AdamW,000001,9
0.7,10,Small,MAE,60.91136932373047,OptimiserType.AdamW,000001,9
0.7,10,Small,MSE,3817.078857421875,OptimiserType.AdamW,000001,9
0.7,10,Small,RMSE,61.4076042175293,OptimiserType.AdamW,000002,9
0.7,10,Small,MAPE,0.9904862642288208,OptimiserType.AdamW,000002,9
0.7,10,Small,MAE,60.576759338378906,OptimiserType.AdamW,000002,9
0.7,10,Small,MSE,3776.372314453125,OptimiserType.AdamW,000002,9
0.7,10,Small,RMSE,61.39779281616211,OptimiserType.AdamW,000003,9
0.7,10,Small,MAPE,0.9903135895729065,OptimiserType.AdamW,000003,9
0.7,10,Small,MAE,60.566810607910156,OptimiserType.AdamW,000003,9
0.7,10,Small,MSE,3775.170654296875,OptimiserType.AdamW,000003,9
0.7,10,Small,RMSE,61.38799285888672,OptimiserType.AdamW,000004,9
0.7,10,Small,MAPE,0.9901403784751892,OptimiserType.AdamW,000004,9
0.7,10,Small,MAE,60.55686950683594,OptimiserType.AdamW,000004,9
0.7,10,Small,MSE,3773.9619140625,OptimiserType.AdamW,000004,9
0.7,10,Small,RMSE,61.378173828125,OptimiserType.AdamW,000005,9
0.7,10,Small,MAPE,0.9899680018424988,OptimiserType.AdamW,000005,9
0.7,10,Small,MAE,60.54697036743164,OptimiserType.AdamW,000005,9
0.7,10,Small,MSE,3772.759033203125,OptimiserType.AdamW,000005,9
0.7,10,Small,RMSE,61.368385314941406,OptimiserType.AdamW,000006,9
0.7,10,Small,MAPE,0.9897952675819397,OptimiserType.AdamW,000006,9
0.7,10,Small,MAE,60.537010192871094,OptimiserType.AdamW,000006,9
