Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.7,1,Experimental,RMSE,60.17506790161133,OptimiserType.Adam,000000,11
0.7,1,Experimental,MAPE,1.0053064823150635,OptimiserType.Adam,000000,11
0.7,1,Experimental,MAE,58.02983093261719,OptimiserType.Adam,000000,11
0.7,1,Experimental,MSE,3632.26806640625,OptimiserType.Adam,000000,11
0.7,1,Experimental,RMSE,60.06713104248047,OptimiserType.Adam,000001,11
0.7,1,Experimental,MAPE,1.0029993057250977,OptimiserType.Adam,000001,11
0.7,1,Experimental,MAE,57.91796875,OptimiserType.Adam,000001,11
0.7,1,Experimental,MSE,3619.25732421875,OptimiserType.Adam,000001,11
0.7,1,Experimental,RMSE,59.96208572387695,OptimiserType.Adam,000002,11
0.7,1,Experimental,MAPE,1.000755786895752,OptimiserType.Adam,000002,11
0.7,1,Experimental,MAE,57.8089599609375,OptimiserType.Adam,000002,11
0.7,1,Experimental,MSE,3606.63720703125,OptimiserType.Adam,000002,11
0.7,1,Experimental,RMSE,59.842933654785156,OptimiserType.Adam,000003,11
0.7,1,Experimental,MAPE,0.9982097148895264,OptimiserType.Adam,000003,11
0.7,1,Experimental,MAE,57.68545913696289,OptimiserType.Adam,000003,11
0.7,1,Experimental,MSE,3592.336669921875,OptimiserType.Adam,000003,11
0.7,1,Experimental,RMSE,59.71083068847656,OptimiserType.Adam,000004,11
0.7,1,Experimental,MAPE,0.9953867197036743,OptimiserType.Adam,000004,11
0.7,1,Experimental,MAE,57.5483512878418,OptimiserType.Adam,000004,11
0.7,1,Experimental,MSE,3576.521240234375,OptimiserType.Adam,000004,11
0.7,1,Experimental,RMSE,59.59852981567383,OptimiserType.Adam,000005,11
0.7,1,Experimental,MAPE,0.9929787516593933,OptimiserType.Adam,000005,11
0.7,1,Experimental,MAE,57.43161392211914,OptimiserType.Adam,000005,11
0.7,1,Experimental,MSE,3563.09375,OptimiserType.Adam,000005,11
0.7,1,Experimental,RMSE,59.454345703125,OptimiserType.Adam,000006,11
0.7,1,Experimental,MAPE,0.9899014830589294,OptimiserType.Adam,000006,11
0.7,1,Experimental,MAE,57.28205108642578,OptimiserType.Adam,000006,11
0.7,1,Experimental,MSE,3545.89404296875,OptimiserType.Adam,000006,11
0.7,1,Experimental,RMSE,59.326271057128906,OptimiserType.Adam,000007,11
0.7,1,Experimental,MAPE,0.9871638417243958,OptimiserType.Adam,000007,11
0.7,1,Experimental,MAE,57.148956298828125,OptimiserType.Adam,000007,11
0.7,1,Experimental,MSE,3530.65478515625,OptimiserType.Adam,000007,11
0.7,1,Experimental,RMSE,59.18731689453125,OptimiserType.Adam,000008,11
0.7,1,Experimental,MAPE,0.9841905832290649,OptimiserType.Adam,000008,11
0.7,1,Experimental,MAE,57.00475311279297,OptimiserType.Adam,000008,11
0.7,1,Experimental,MSE,3514.15380859375,OptimiserType.Adam,000008,11
0.7,1,Experimental,RMSE,59.036949157714844,OptimiserType.Adam,000009,11
0.7,1,Experimental,MAPE,0.9809744358062744,OptimiserType.Adam,000009,11
0.7,1,Experimental,MAE,56.84850311279297,OptimiserType.Adam,000009,11
0.7,1,Experimental,MSE,3496.3466796875,OptimiserType.Adam,000009,11
0.7,1,Experimental,RMSE,58.87339782714844,OptimiserType.Adam,000010,11
0.7,1,Experimental,MAPE,0.9774735569953918,OptimiserType.Adam,000010,11
0.7,1,Experimental,MAE,56.67854309082031,OptimiserType.Adam,000010,11
0.7,1,Experimental,MSE,3477.02197265625,OptimiserType.Adam,000010,11
0.7,1,Experimental,RMSE,58.69103240966797,OptimiserType.Adam,000011,11
0.7,1,Experimental,MAPE,0.9735696911811829,OptimiserType.Adam,000011,11
0.7,1,Experimental,MAE,56.48897933959961,OptimiserType.Adam,000011,11
0.7,1,Experimental,MSE,3455.539794921875,OptimiserType.Adam,000011,11
0.7,1,Experimental,RMSE,58.49115753173828,OptimiserType.Adam,000012,11
0.7,1,Experimental,MAPE,0.9692912101745605,OptimiserType.Adam,000012,11
0.7,1,Experimental,MAE,56.28123474121094,OptimiserType.Adam,000012,11
0.7,1,Experimental,MSE,3432.075439453125,OptimiserType.Adam,000012,11
0.7,1,Experimental,RMSE,58.27302551269531,OptimiserType.Adam,000013,11
0.7,1,Experimental,MAPE,0.9646191596984863,OptimiserType.Adam,000013,11
0.7,1,Experimental,MAE,56.05440139770508,OptimiserType.Adam,000013,11
0.7,1,Experimental,MSE,3406.559326171875,OptimiserType.Adam,000013,11
0.7,1,Experimental,RMSE,58.03546142578125,OptimiserType.Adam,000014,11
0.7,1,Experimental,MAPE,0.9595314860343933,OptimiserType.Adam,000014,11
0.7,1,Experimental,MAE,55.80735397338867,OptimiserType.Adam,000014,11
0.7,1,Experimental,MSE,3378.882080078125,OptimiserType.Adam,000014,11
0.7,1,Experimental,RMSE,57.777137756347656,OptimiserType.Adam,000015,11
0.7,1,Experimental,MAPE,0.9539937973022461,OptimiserType.Adam,000015,11
0.7,1,Experimental,MAE,55.538414001464844,OptimiserType.Adam,000015,11
0.7,1,Experimental,MSE,3348.900390625,OptimiserType.Adam,000015,11
0.7,1,Experimental,RMSE,57.49641418457031,OptimiserType.Adam,000016,11
0.7,1,Experimental,MAPE,0.9479750990867615,OptimiserType.Adam,000016,11
0.7,1,Experimental,MAE,55.246315002441406,OptimiserType.Adam,000016,11
0.7,1,Experimental,MSE,3316.48193359375,OptimiserType.Adam,000016,11
0.7,1,Experimental,RMSE,57.19169998168945,OptimiserType.Adam,000017,11
