Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.3,5,Experimental,RMSE,57.3045768737793,OptimiserType.Adamax,000000,7
0.3,5,Experimental,MAPE,0.9864091873168945,OptimiserType.Adamax,000000,7
0.3,5,Experimental,MAE,55.07520294189453,OptimiserType.Adamax,000000,7
0.3,5,Experimental,MSE,3358.06396484375,OptimiserType.Adamax,000000,7
0.3,5,Experimental,RMSE,57.287315368652344,OptimiserType.Adamax,000001,7
0.3,5,Experimental,MAPE,0.9859943985939026,OptimiserType.Adamax,000001,7
0.3,5,Experimental,MAE,55.05697250366211,OptimiserType.Adamax,000001,7
0.3,5,Experimental,MSE,3356.074462890625,OptimiserType.Adamax,000001,7
0.3,5,Experimental,RMSE,57.27013397216797,OptimiserType.Adamax,000002,7
0.3,5,Experimental,MAPE,0.9855988025665283,OptimiserType.Adamax,000002,7
0.3,5,Experimental,MAE,55.038326263427734,OptimiserType.Adamax,000002,7
0.3,5,Experimental,MSE,3354.082763671875,OptimiserType.Adamax,000002,7
0.3,5,Experimental,RMSE,57.25258255004883,OptimiserType.Adamax,000003,7
0.3,5,Experimental,MAPE,0.9851775765419006,OptimiserType.Adamax,000003,7
0.3,5,Experimental,MAE,55.02132797241211,OptimiserType.Adamax,000003,7
0.3,5,Experimental,MSE,3352.0703125,OptimiserType.Adamax,000003,7
0.3,5,Experimental,RMSE,57.23501968383789,OptimiserType.Adamax,000004,7
0.3,5,Experimental,MAPE,0.9847685098648071,OptimiserType.Adamax,000004,7
0.3,5,Experimental,MAE,55.00255584716797,OptimiserType.Adamax,000004,7
0.3,5,Experimental,MSE,3350.0390625,OptimiserType.Adamax,000004,7
0.3,5,Experimental,RMSE,57.21717834472656,OptimiserType.Adamax,000005,7
0.3,5,Experimental,MAPE,0.9843462109565735,OptimiserType.Adamax,000005,7
0.3,5,Experimental,MAE,54.983821868896484,OptimiserType.Adamax,000005,7
0.3,5,Experimental,MSE,3347.990234375,OptimiserType.Adamax,000005,7
0.3,5,Experimental,RMSE,57.19913864135742,OptimiserType.Adamax,000006,7
0.3,5,Experimental,MAPE,0.9839233160018921,OptimiserType.Adamax,000006,7
0.3,5,Experimental,MAE,54.965091705322266,OptimiserType.Adamax,000006,7
0.3,5,Experimental,MSE,3345.923828125,OptimiserType.Adamax,000006,7
0.3,5,Experimental,RMSE,57.18110275268555,OptimiserType.Adamax,000007,7
0.3,5,Experimental,MAPE,0.9834997653961182,OptimiserType.Adamax,000007,7
0.3,5,Experimental,MAE,54.946231842041016,OptimiserType.Adamax,000007,7
0.3,5,Experimental,MSE,3343.830322265625,OptimiserType.Adamax,000007,7
0.3,5,Experimental,RMSE,57.162757873535156,OptimiserType.Adamax,000008,7
0.3,5,Experimental,MAPE,0.9830655455589294,OptimiserType.Adamax,000008,7
0.3,5,Experimental,MAE,54.92619705200195,OptimiserType.Adamax,000008,7
0.3,5,Experimental,MSE,3341.728271484375,OptimiserType.Adamax,000008,7
0.3,5,Experimental,RMSE,57.144317626953125,OptimiserType.Adamax,000009,7
0.3,5,Experimental,MAPE,0.9826348423957825,OptimiserType.Adamax,000009,7
0.3,5,Experimental,MAE,54.90709686279297,OptimiserType.Adamax,000009,7
0.3,5,Experimental,MSE,3339.5947265625,OptimiserType.Adamax,000009,7
0.3,5,Experimental,RMSE,57.125457763671875,OptimiserType.Adamax,000010,7
0.3,5,Experimental,MAPE,0.9821898937225342,OptimiserType.Adamax,000010,7
0.3,5,Experimental,MAE,54.88774108886719,OptimiserType.Adamax,000010,7
