Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
0.3,1,Small,RMSE,61.53667449951172,OptimiserType.AdamW,000000,14
0.3,1,Small,MAPE,0.9927617311477661,OptimiserType.AdamW,000000,14
0.3,1,Small,MAE,60.70762634277344,OptimiserType.AdamW,000000,14
0.3,1,Small,MSE,3792.26123046875,OptimiserType.AdamW,000000,14
0.3,1,Small,RMSE,61.5268669128418,OptimiserType.AdamW,000001,14
0.3,1,Small,MAPE,0.9925888776779175,OptimiserType.AdamW,000001,14
0.3,1,Small,MAE,60.69765853881836,OptimiserType.AdamW,000001,14
0.3,1,Small,MSE,3791.05126953125,OptimiserType.AdamW,000001,14
0.3,1,Small,RMSE,61.517059326171875,OptimiserType.AdamW,000002,14
0.3,1,Small,MAPE,0.9924149513244629,OptimiserType.AdamW,000002,14
0.3,1,Small,MAE,60.68767547607422,OptimiserType.AdamW,000002,14
0.3,1,Small,MSE,3789.8427734375,OptimiserType.AdamW,000002,14
0.3,1,Small,RMSE,61.50724792480469,OptimiserType.AdamW,000003,14
0.3,1,Small,MAPE,0.9922419190406799,OptimiserType.AdamW,000003,14
0.3,1,Small,MAE,60.6777229309082,OptimiserType.AdamW,000003,14
0.3,1,Small,MSE,3788.63720703125,OptimiserType.AdamW,000003,14
0.3,1,Small,RMSE,61.49745178222656,OptimiserType.AdamW,000004,14
0.3,1,Small,MAPE,0.9920693635940552,OptimiserType.AdamW,000004,14
0.3,1,Small,MAE,60.667816162109375,OptimiserType.AdamW,000004,14
0.3,1,Small,MSE,3787.42724609375,OptimiserType.AdamW,000004,14
0.3,1,Small,RMSE,61.487606048583984,OptimiserType.AdamW,000005,14
0.3,1,Small,MAPE,0.9918965697288513,OptimiserType.AdamW,000005,14
0.3,1,Small,MAE,60.65785598754883,OptimiserType.AdamW,000005,14
0.3,1,Small,MSE,3786.218505859375,OptimiserType.AdamW,000005,14
0.3,1,Small,RMSE,61.47781753540039,OptimiserType.AdamW,000006,14
0.3,1,Small,MAPE,0.9917234778404236,OptimiserType.AdamW,000006,14
0.3,1,Small,MAE,60.64789962768555,OptimiserType.AdamW,000006,14
0.3,1,Small,MSE,3785.00830078125,OptimiserType.AdamW,000006,14
0.3,1,Small,RMSE,61.476829528808594,OptimiserType.AdamW,000007,14
0.3,1,Small,MAPE,0.9917067885398865,OptimiserType.AdamW,000007,14
0.3,1,Small,MAE,60.646915435791016,OptimiserType.AdamW,000007,14
0.3,1,Small,MSE,3784.8896484375,OptimiserType.AdamW,000007,14
0.3,1,Small,RMSE,61.47583770751953,OptimiserType.AdamW,000008,14
0.3,1,Small,MAPE,0.9916883111000061,OptimiserType.AdamW,000008,14
0.3,1,Small,MAE,60.64591979980469,OptimiserType.AdamW,000008,14
0.3,1,Small,MSE,3784.767333984375,OptimiserType.AdamW,000008,14
0.3,1,Small,RMSE,61.47486877441406,OptimiserType.AdamW,000009,14
0.3,1,Small,MAPE,0.9916711449623108,OptimiserType.AdamW,000009,14
0.3,1,Small,MAE,60.644901275634766,OptimiserType.AdamW,000009,14
0.3,1,Small,MSE,3784.648681640625,OptimiserType.AdamW,000009,14
0.3,1,Small,RMSE,61.47389602661133,OptimiserType.AdamW,000010,14
0.3,1,Small,MAPE,0.9916545152664185,OptimiserType.AdamW,000010,14
0.3,1,Small,MAE,60.643924713134766,OptimiserType.AdamW,000010,14
