Node_Id,Criterion,Loss
715898,RMSE,11.853494644165039
715898,MAPE,0.1504054218530655
715898,MAE,9.023079872131348
715898,MSE,140.5053253173828
715918,RMSE,5.262384414672852
715918,MAPE,0.07504915446043015
715918,MAE,4.726507663726807
715918,MSE,27.692691802978516
715920,RMSE,9.619452476501465
715920,MAPE,0.14296512305736542
715920,MAE,8.14538288116455
715920,MSE,92.53385925292969
715929,RMSE,16.786624908447266
715929,MAPE,0.31900131702423096
715929,MAE,15.649406433105469
715929,MSE,281.790771484375
715930,RMSE,12.66083812713623
715930,MAPE,0.2069551795721054
715930,MAE,11.536581993103027
715930,MSE,160.29681396484375
715933,RMSE,13.157349586486816
715933,MAPE,0.18281622231006622
715933,MAE,10.691475868225098
715933,MSE,173.11585998535156
715938,RMSE,13.22976303100586
715938,MAPE,0.2098962962627411
715938,MAE,11.827391624450684
715938,MSE,175.02664184570312
715944,RMSE,7.852880001068115
715944,MAPE,0.09835874289274216
715944,MAE,5.826576232910156
715944,MSE,61.667724609375
715947,RMSE,21.258056640625
715947,MAPE,0.41335949301719666
715947,MAE,19.012014389038086
715947,MSE,451.9049987792969
715996,RMSE,11.888772964477539
715996,MAPE,0.1502569168806076
715996,MAE,9.055806159973145
715996,MSE,141.34292602539062
716007,RMSE,14.66065502166748
716007,MAPE,0.19135360419750214
716007,MAE,10.835765838623047
716007,MSE,214.934814453125
716010,RMSE,4.919926166534424
716010,MAPE,0.06838422268629074
716010,MAE,4.0828537940979
716010,MSE,24.20567512512207
716016,RMSE,1.8483548164367676
716016,MAPE,0.026001421734690666
716016,MAE,1.6486696004867554
716016,MSE,3.4164156913757324
716017,RMSE,2.812723159790039
716017,MAPE,0.03551039844751358
716017,MAE,2.2395408153533936
716017,MSE,7.911411285400391
716023,RMSE,4.775400161743164
716023,MAPE,0.05825670063495636
716023,MAE,3.734699249267578
716023,MSE,22.804447174072266
716026,RMSE,9.423969268798828
716026,MAPE,0.09913898259401321
716026,MAE,5.959167957305908
716026,MSE,88.81120300292969
716028,RMSE,3.429776191711426
716028,MAPE,0.04272918030619621
716028,MAE,2.8073482513427734
716028,MSE,11.763364791870117
716032,RMSE,6.088479518890381
716032,MAPE,0.08704348653554916
716032,MAE,5.119747161865234
716032,MSE,37.069583892822266
716036,RMSE,16.68290138244629
716036,MAPE,0.2674306035041809
716036,MAE,14.389970779418945
716036,MSE,278.3191833496094
716047,RMSE,5.2503342628479
716047,MAPE,0.07501203566789627
716047,MAE,4.718458652496338
716047,MSE,27.566007614135742
716050,RMSE,16.702564239501953
716050,MAPE,0.2835526466369629
716050,MAE,14.666951179504395
716050,MSE,278.9756774902344
716057,RMSE,1.8483548164367676
716057,MAPE,0.026001421734690666
716057,MAE,1.6486696004867554
716057,MSE,3.4164156913757324
716063,RMSE,1.8483548164367676
716063,MAPE,0.026001421734690666
716063,MAE,1.6486696004867554
716063,MSE,3.4164156913757324
716067,RMSE,3.2913401126861572
716067,MAPE,0.03543812409043312
716067,MAE,2.291337490081787
716067,MSE,10.832919120788574
716069,RMSE,4.665699005126953
716069,MAPE,0.059206921607255936
716069,MAE,3.756207227706909
716069,MSE,21.768749237060547
716072,RMSE,4.364151954650879
716072,MAPE,0.04813551902770996
716072,MAE,3.1517081260681152
716072,MSE,19.045820236206055
716075,RMSE,4.674064636230469
716075,MAPE,0.054775726050138474
716075,MAE,3.5729732513427734
716075,MSE,21.846881866455078
716076,RMSE,6.892391681671143
716076,MAPE,0.0881541520357132
716076,MAE,5.565970420837402
716076,MSE,47.50506591796875
716078,RMSE,5.367697715759277
716078,MAPE,0.06955453008413315
716078,MAE,4.219321250915527
716078,MSE,28.812177658081055
716081,RMSE,12.004385948181152
716081,MAPE,0.14203457534313202
716081,MAE,8.522141456604004
716081,MSE,144.10528564453125
716084,RMSE,3.5398378372192383
716084,MAPE,0.03690247982740402
716084,MAE,2.4149436950683594
716084,MSE,12.530452728271484
716085,RMSE,17.272167205810547
716085,MAPE,0.25193533301353455
716085,MAE,14.086739540100098
716085,MSE,298.3277893066406
716087,RMSE,14.523127555847168
716087,MAPE,0.20275330543518066
716087,MAE,11.986247062683105
716087,MSE,210.92123413085938
716088,RMSE,6.954453945159912
716088,MAPE,0.08412132412195206
716088,MAE,5.2980265617370605
716088,MSE,48.36442947387695
716091,RMSE,5.592510223388672
716091,MAPE,0.08168081194162369
716091,MAE,4.917972087860107
716091,MSE,31.276168823242188
716092,RMSE,14.716699600219727
716092,MAPE,0.18863344192504883
716092,MAE,10.847480773925781
716092,MSE,216.58123779296875
716101,RMSE,7.335273265838623
716101,MAPE,0.1052774116396904
716101,MAE,6.311098575592041
716101,MSE,53.806236267089844
716126,RMSE,12.579852104187012
716126,MAPE,0.13140015304088593
716126,MAE,7.910977363586426
716126,MSE,158.25267028808594
716142,RMSE,6.59752893447876
716142,MAPE,0.07984323799610138
716142,MAE,4.984009265899658
716142,MSE,43.52738952636719
716143,RMSE,15.878532409667969
716143,MAPE,0.18575015664100647
716143,MAE,10.809477806091309
716143,MSE,252.12777709960938
716146,RMSE,10.731983184814453
716146,MAPE,0.15609678626060486
716146,MAE,8.530987739562988
716146,MSE,115.17546081542969
716152,RMSE,10.010017395019531
716152,MAPE,0.12824007868766785
716152,MAE,7.488312244415283
716152,MSE,100.20044708251953
716153,RMSE,10.862165451049805
716153,MAPE,0.12713484466075897
716153,MAE,7.413595199584961
716153,MSE,117.98663330078125
716181,RMSE,11.786163330078125
716181,MAPE,0.1586514562368393
716181,MAE,8.723515510559082
716181,MSE,138.9136505126953
716187,RMSE,14.17461109161377
716187,MAPE,0.18114253878593445
716187,MAE,10.47830867767334
716187,MSE,200.91958618164062
716193,RMSE,9.546388626098633
716193,MAPE,0.13078537583351135
716193,MAE,7.956607341766357
716193,MSE,91.13353729248047
716203,RMSE,1.4910457134246826
716203,MAPE,0.016462961211800575
716203,MAE,1.065934419631958
716203,MSE,2.223217487335205
716206,RMSE,1.8337526321411133
716206,MAPE,0.02566608041524887
716206,MAE,1.627819538116455
716206,MSE,3.3626487255096436
716213,RMSE,13.85896110534668
716213,MAPE,0.192121684551239
716213,MAE,11.200784683227539
716213,MSE,192.07080078125
716235,RMSE,7.805696964263916
716235,MAPE,0.12210873514413834
716235,MAE,6.719288349151611
716235,MSE,60.92890167236328
716237,RMSE,6.118662357330322
716237,MAPE,0.08706039935350418
716237,MAE,5.245050430297852
716237,MSE,37.43803024291992
716238,RMSE,13.674966812133789
716238,MAPE,0.21968130767345428
716238,MAE,12.157599449157715
716238,MSE,187.00473022460938
716241,RMSE,12.334278106689453
716241,MAPE,0.16595084965229034
716241,MAE,9.680757522583008
716241,MSE,152.13441467285156
716253,RMSE,12.937056541442871
716253,MAPE,0.19108277559280396
716253,MAE,10.563897132873535
716253,MSE,167.367431640625
716254,RMSE,10.401837348937988
716254,MAPE,0.14474926888942719
716254,MAE,8.478778839111328
716254,MSE,108.19821166992188
716265,RMSE,14.09564208984375
716265,MAPE,0.20166152715682983
716265,MAE,11.322216033935547
716265,MSE,198.6871337890625
716271,RMSE,12.512327194213867
716271,MAPE,0.16533103585243225
716271,MAE,10.380453109741211
716271,MSE,156.55833435058594
716272,RMSE,2.922245502471924
716272,MAPE,0.03695701062679291
716272,MAE,2.4211480617523193
716272,MSE,8.539519309997559
716273,RMSE,3.811317205429077
716273,MAPE,0.05028678849339485
716273,MAE,3.1916844844818115
716273,MSE,14.526139259338379
716295,RMSE,9.276673316955566
716295,MAPE,0.11475428938865662
716295,MAE,7.113110065460205
716295,MSE,86.0566635131836
716296,RMSE,13.383536338806152
716296,MAPE,0.20349766314029694
716296,MAE,12.031256675720215
716296,MSE,179.11904907226562
716311,RMSE,15.727935791015625
716311,MAPE,0.22236616909503937
716311,MAE,12.92903995513916
716311,MSE,247.36795043945312
716312,RMSE,8.760512351989746
716312,MAPE,0.11412353068590164
716312,MAE,6.963069438934326
716312,MSE,76.74658203125
716313,RMSE,9.262582778930664
716313,MAPE,0.14010287821292877
716313,MAE,7.433598518371582
716313,MSE,85.79544067382812
716314,RMSE,10.854655265808105
716314,MAPE,0.16300934553146362
716314,MAE,9.113986015319824
716314,MSE,117.82353973388672
716328,RMSE,11.490645408630371
716328,MAPE,0.15446490049362183
716328,MAE,8.477062225341797
716328,MSE,132.03492736816406
716331,RMSE,18.480777740478516
716331,MAPE,0.3923799693584442
716331,MAE,17.293378829956055
716331,MSE,341.5391540527344
716337,RMSE,7.7256903648376465
716337,MAPE,0.10592351853847504
716337,MAE,6.382915019989014
716337,MSE,59.6862907409668
716339,RMSE,26.490280151367188
716339,MAPE,0.6860570311546326
716339,MAE,25.257211685180664
716339,MSE,701.7349243164062
716359,RMSE,10.02763843536377
716359,MAPE,0.15484873950481415
716359,MAE,9.163228988647461
716359,MSE,100.55353546142578
716390,RMSE,14.59981632232666
716390,MAPE,0.18737897276878357
716390,MAE,11.191246032714844
716390,MSE,213.15463256835938
716391,RMSE,14.491535186767578
716391,MAPE,0.15669795870780945
716391,MAE,9.53381061553955
716391,MSE,210.0045928955078
716392,RMSE,13.807300567626953
716392,MAPE,0.13442552089691162
716392,MAE,8.313316345214844
716392,MSE,190.6415557861328
716402,RMSE,5.262384414672852
716402,MAPE,0.07504915446043015
716402,MAE,4.726507663726807
716402,MSE,27.692691802978516
716404,RMSE,5.871255397796631
716404,MAPE,0.04417315870523453
716404,MAE,2.830873489379883
716404,MSE,34.47163772583008
716405,RMSE,5.027170658111572
716405,MAPE,0.05146614834666252
716405,MAE,3.2844347953796387
