Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
LSTM,0.1,1,ExperimentalManual,RMSE,16.167306900024414,0,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.48379072546958923,0,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,13.077842712402344,0,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,350.236083984375,0,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.328516006469727,1,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.5050999522209167,1,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,12.22629165649414,1,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,417.29339599609375,1,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.25116729736328,2,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.5012926459312439,2,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,12.267834663391113,2,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,406.5440368652344,2,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.239238739013672,3,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.5006099343299866,3,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,12.279850959777832,3,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,404.5198974609375,3,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.292814254760742,4,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.5034486651420593,4,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,12.239456176757812,4,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,412.7333984375,4,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.358652114868164,5,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.5063959956169128,5,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,12.220931053161621,5,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,420.7610168457031,5,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.309701919555664,6,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.5042471289634705,6,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,12.232071876525879,6,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,414.960693359375,6,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.222135543823242,7,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.49955445528030396,7,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,12.30134391784668,7,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,401.351318359375,7,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.352025985717773,8,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.5061216354370117,8,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,12.221805572509766,8,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,420.03125,8,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.271331787109375,9,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.502371609210968,9,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,12.251978874206543,9,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,409.6765441894531,9,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.276641845703125,10,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAPE,0.5026466250419617,10,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MAE,12.248519897460938,10,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,MSE,410.46148681640625,10,RMSprop,a1a1d_00012,Validation
LSTM,0.1,1,ExperimentalManual,RMSE,16.358652114868164,10,RMSprop,a1a1d_00012,Test
LSTM,0.1,1,ExperimentalManual,MAPE,0.5063959956169128,10,RMSprop,a1a1d_00012,Test
LSTM,0.1,1,ExperimentalManual,MAE,12.220931053161621,10,RMSprop,a1a1d_00012,Test
LSTM,0.1,1,ExperimentalManual,MSE,420.7610168457031,10,RMSprop,a1a1d_00012,Test
