Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
DCRNN,0.1,1,TinyLR,RMSE,15.608241081237793,0,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAPE,0.43063804507255554,0,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAE,12.220303535461426,0,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MSE,338.429931640625,0,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,RMSE,16.67983627319336,1,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAPE,0.4900493025779724,1,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAE,13.478549003601074,1,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MSE,455.7668151855469,1,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,RMSE,16.74659538269043,2,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAPE,0.4919973909854889,2,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAE,13.5504789352417,2,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MSE,459.05181884765625,2,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,RMSE,16.70315170288086,3,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAPE,0.4907347857952118,3,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAE,13.50363826751709,3,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MSE,456.92755126953125,3,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,RMSE,16.680761337280273,4,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAPE,0.4900761544704437,4,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAE,13.479487419128418,4,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MSE,455.81207275390625,4,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,RMSE,16.586572647094727,5,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAPE,0.4872733950614929,5,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MAE,13.379575729370117,5,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,MSE,450.96295166015625,5,RMSprop,0cce9_00001,Validation
DCRNN,0.1,1,TinyLR,RMSE,15.608241081237793,5,RMSprop,0cce9_00001,Test
DCRNN,0.1,1,TinyLR,MAPE,0.43063804507255554,5,RMSprop,0cce9_00001,Test
DCRNN,0.1,1,TinyLR,MAE,12.220303535461426,5,RMSprop,0cce9_00001,Test
DCRNN,0.1,1,TinyLR,MSE,338.429931640625,5,RMSprop,0cce9_00001,Test
