Node_Id,Criterion,Loss
715898,RMSE,13.472135543823242
715898,MAPE,0.23517803847789764
715898,MAE,12.413426399230957
715898,MSE,181.49842834472656
715918,RMSE,6.675068378448486
715918,MAPE,0.09161586314439774
715918,MAE,5.384172439575195
715918,MSE,44.55653762817383
715920,RMSE,9.534815788269043
715920,MAPE,0.1492350697517395
715920,MAE,7.954950332641602
715920,MSE,90.91270446777344
715929,RMSE,26.871784210205078
715929,MAPE,0.7688795924186707
715929,MAE,21.481657028198242
715929,MSE,722.0928344726562
715930,RMSE,15.292763710021973
715930,MAPE,0.2754538953304291
715930,MAE,13.191908836364746
715930,MSE,233.86862182617188
715933,RMSE,23.27922248840332
715933,MAPE,0.5467890501022339
715933,MAE,20.81577491760254
715933,MSE,541.9222412109375
715938,RMSE,22.007139205932617
715938,MAPE,0.4994121789932251
715938,MAE,18.75589942932129
715938,MSE,484.3141784667969
715944,RMSE,7.863894939422607
715944,MAPE,0.09091152250766754
715944,MAE,5.511087417602539
715944,MSE,61.84084701538086
715947,RMSE,33.112552642822266
715947,MAPE,1.3361868858337402
715947,MAE,28.981801986694336
715947,MSE,1096.4410400390625
715996,RMSE,13.478102684020996
715996,MAPE,0.2335606962442398
715996,MAE,12.404622077941895
715996,MSE,181.65924072265625
716007,RMSE,37.5395622253418
716007,MAPE,1.5194612741470337
716007,MAE,34.67806625366211
716007,MSE,1409.21875
716010,RMSE,4.998549461364746
716010,MAPE,0.06698973476886749
716010,MAE,4.077192783355713
716010,MSE,24.985496520996094
716016,RMSE,2.6481120586395264
716016,MAPE,0.037011608481407166
716016,MAE,2.2750513553619385
716016,MSE,7.012497425079346
716017,RMSE,3.169196605682373
716017,MAPE,0.04257296398282051
716017,MAE,2.621947765350342
716017,MSE,10.043807029724121
716023,RMSE,6.148925304412842
716023,MAPE,0.0872829407453537
716023,MAE,5.068135738372803
716023,MSE,37.80928039550781
716026,RMSE,12.23142147064209
716026,MAPE,0.20073454082012177
716026,MAE,10.34144115447998
716026,MSE,149.60768127441406
716028,RMSE,6.548926830291748
716028,MAPE,0.09736882895231247
716028,MAE,5.951611518859863
716028,MSE,42.88844299316406
716032,RMSE,9.24970531463623
716032,MAPE,0.15241479873657227
716032,MAE,7.9538750648498535
716032,MSE,85.55705261230469
716036,RMSE,28.52739715576172
716036,MAPE,0.8494882583618164
716036,MAE,24.88369369506836
716036,MSE,813.8123779296875
716047,RMSE,6.683618068695068
716047,MAPE,0.09188657253980637
716047,MAE,5.39045524597168
716047,MSE,44.670753479003906
716050,RMSE,26.919845581054688
716050,MAPE,0.7632635235786438
716050,MAE,23.046606063842773
716050,MSE,724.6780395507812
716057,RMSE,2.6481120586395264
716057,MAPE,0.037011608481407166
716057,MAE,2.2750513553619385
716057,MSE,7.012497425079346
716063,RMSE,2.6481120586395264
716063,MAPE,0.037011608481407166
716063,MAE,2.2750513553619385
716063,MSE,7.012497425079346
716067,RMSE,4.621101379394531
716067,MAPE,0.06048010662198067
716067,MAE,3.739405632019043
716067,MSE,21.354576110839844
716069,RMSE,7.607333183288574
716069,MAPE,0.10998161882162094
716069,MAE,6.433940887451172
716069,MSE,57.871517181396484
716072,RMSE,6.0226826667785645
716072,MAPE,0.07666522264480591
716072,MAE,4.793169021606445
716072,MSE,36.272708892822266
716075,RMSE,5.89950704574585
716075,MAPE,0.07495782524347305
716075,MAE,4.691363334655762
716075,MSE,34.80418395996094
716076,RMSE,6.947695732116699
716076,MAPE,0.09085550159215927
716076,MAE,5.682675838470459
716076,MSE,48.270477294921875
716078,RMSE,8.068188667297363
716078,MAPE,0.12716683745384216
716078,MAE,7.092565536499023
716078,MSE,65.09566497802734
716081,RMSE,16.040361404418945
716081,MAPE,0.29893070459365845
716081,MAE,15.15514087677002
716081,MSE,257.2931823730469
716084,RMSE,3.640915870666504
716084,MAPE,0.04027029126882553
716084,MAE,2.604231595993042
716084,MSE,13.256267547607422
716085,RMSE,29.79140853881836
716085,MAPE,0.8652362823486328
716085,MAE,27.91478729248047
716085,MSE,887.5280151367188
716087,RMSE,28.908254623413086
716087,MAPE,0.7666873931884766
716087,MAE,25.795448303222656
716087,MSE,835.6871337890625
716088,RMSE,8.528679847717285
716088,MAPE,0.12025044858455658
716088,MAE,6.987223148345947
716088,MSE,72.73837280273438
716091,RMSE,5.775979518890381
716091,MAPE,0.08817796409130096
716091,MAE,5.211470127105713
716091,MSE,33.3619384765625
716092,RMSE,22.01042366027832
716092,MAPE,0.5111357569694519
716092,MAE,21.134204864501953
716092,MSE,484.458740234375
716101,RMSE,7.807847499847412
716101,MAPE,0.11743923276662827
716101,MAE,6.8236775398254395
716101,MSE,60.96248245239258
716126,RMSE,12.592013359069824
716126,MAPE,0.1299651861190796
716126,MAE,7.8479132652282715
716126,MSE,158.55880737304688
716142,RMSE,8.796311378479004
716142,MAPE,0.13299818336963654
716142,MAE,7.62304162979126
716142,MSE,77.3750991821289
716143,RMSE,44.3934440612793
716143,MAPE,2.473316192626953
716143,MAE,42.27512741088867
716143,MSE,1970.7779541015625
716146,RMSE,10.762085914611816
716146,MAPE,0.1628890037536621
716146,MAE,8.799470901489258
716146,MSE,115.82250213623047
716152,RMSE,23.666223526000977
716152,MAPE,0.6030422449111938
716152,MAE,21.72818946838379
716152,MSE,560.0901489257812
716153,RMSE,11.03441047668457
716153,MAPE,0.10622870177030563
716153,MAE,6.446978569030762
716153,MSE,121.75821685791016
716181,RMSE,13.651623725891113
716181,MAPE,0.27711930871009827
716181,MAE,12.746582984924316
716181,MSE,186.36683654785156
716187,RMSE,22.957475662231445
716187,MAPE,0.5586937069892883
716187,MAE,21.440080642700195
716187,MSE,527.0457153320312
716193,RMSE,9.380870819091797
716193,MAPE,0.1308375746011734
716193,MAE,7.860024929046631
716193,MSE,88.00074005126953
716203,RMSE,1.59318208694458
716203,MAPE,0.019057301804423332
716203,MAE,1.2252495288848877
