,Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal,DistanceType
144,DCRNN,0.1,1,ExperimentalLR,RMSE,16.359329223632812,24,AdamW,5edb3_00001,Validation,Geodesic
145,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5064262747764587,24,AdamW,5edb3_00001,Validation,Geodesic
146,DCRNN,0.1,1,ExperimentalLR,MAE,12.22094440460205,24,AdamW,5edb3_00001,Validation,Geodesic
147,DCRNN,0.1,1,ExperimentalLR,MSE,420.842529296875,24,AdamW,5edb3_00001,Validation,Geodesic
148,DCRNN,0.1,1,ExperimentalLR,RMSE,16.35956573486328,25,AdamW,5edb3_00001,Validation,Geodesic
149,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5064381957054138,25,AdamW,5edb3_00001,Validation,Geodesic
150,DCRNN,0.1,1,ExperimentalLR,MAE,12.220911979675291,25,AdamW,5edb3_00001,Validation,Geodesic
151,DCRNN,0.1,1,ExperimentalLR,MSE,420.8718872070313,25,AdamW,5edb3_00001,Validation,Geodesic
152,DCRNN,0.1,1,ExperimentalLR,RMSE,16.359983444213867,26,AdamW,5edb3_00001,Validation,Geodesic
153,DCRNN,0.1,1,ExperimentalLR,MAPE,0.506455659866333,26,AdamW,5edb3_00001,Validation,Geodesic
154,DCRNN,0.1,1,ExperimentalLR,MAE,12.220854759216309,26,AdamW,5edb3_00001,Validation,Geodesic
155,DCRNN,0.1,1,ExperimentalLR,MSE,420.9151916503906,26,AdamW,5edb3_00001,Validation,Geodesic
156,DCRNN,0.1,1,ExperimentalLR,RMSE,16.360393524169922,27,AdamW,5edb3_00001,Validation,Geodesic
157,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5064708590507507,27,AdamW,5edb3_00001,Validation,Geodesic
158,DCRNN,0.1,1,ExperimentalLR,MAE,12.220821380615234,27,AdamW,5edb3_00001,Validation,Geodesic
159,DCRNN,0.1,1,ExperimentalLR,MSE,420.9583740234375,27,AdamW,5edb3_00001,Validation,Geodesic
160,DCRNN,0.1,1,ExperimentalLR,RMSE,16.36081314086914,28,AdamW,5edb3_00001,Validation,Geodesic
161,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5064876675605774,28,AdamW,5edb3_00001,Validation,Geodesic
162,DCRNN,0.1,1,ExperimentalLR,MAE,12.22079849243164,28,AdamW,5edb3_00001,Validation,Geodesic
163,DCRNN,0.1,1,ExperimentalLR,MSE,421.0010681152344,28,AdamW,5edb3_00001,Validation,Geodesic
164,DCRNN,0.1,1,ExperimentalLR,RMSE,16.36116600036621,29,AdamW,5edb3_00001,Validation,Geodesic
165,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5065050721168518,29,AdamW,5edb3_00001,Validation,Geodesic
166,DCRNN,0.1,1,ExperimentalLR,MAE,12.220876693725586,29,AdamW,5edb3_00001,Validation,Geodesic
167,DCRNN,0.1,1,ExperimentalLR,MSE,421.0443115234375,29,AdamW,5edb3_00001,Validation,Geodesic
168,DCRNN,0.1,1,ExperimentalLR,RMSE,16.36081314086914,29,AdamW,5edb3_00001,Test,Geodesic
169,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5064876675605774,29,AdamW,5edb3_00001,Test,Geodesic
170,DCRNN,0.1,1,ExperimentalLR,MAE,12.22079849243164,29,AdamW,5edb3_00001,Test,Geodesic
171,DCRNN,0.1,1,ExperimentalLR,MSE,421.0010681152344,29,AdamW,5edb3_00001,Test,Geodesic
172,DCRNN,0.1,1,ExperimentalLR,RMSE,16.245315551757812,0,RMSprop,5edb3_00002,Validation,Geodesic
173,DCRNN,0.1,1,ExperimentalLR,MAPE,0.4840487539768219,0,RMSprop,5edb3_00002,Validation,Geodesic
174,DCRNN,0.1,1,ExperimentalLR,MAE,13.234670639038086,0,RMSprop,5edb3_00002,Validation,Geodesic
