Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
LSTM,0.1,1,Medium,RMSE,11.265852928161621,0,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAPE,0.23089568316936493,0,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAE,7.34749174118042,0,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MSE,176.33592224121094,0,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,RMSE,11.53956413269043,1,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAPE,0.24006828665733337,1,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAE,7.739038467407227,1,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MSE,186.99319458007812,1,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,RMSE,11.563366889953613,2,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAPE,0.24085921049118042,2,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAE,7.775607585906982,2,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MSE,187.82025146484375,2,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,RMSE,11.585204124450684,3,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAPE,0.24155059456825256,3,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAE,7.807132720947266,3,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MSE,188.58216857910156,3,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,RMSE,11.573419570922852,4,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAPE,0.24117843806743622,4,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAE,7.790186405181885,4,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MSE,188.17193603515625,4,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,RMSE,11.604113578796387,5,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAPE,0.24213871359825134,5,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MAE,7.833954334259033,5,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,MSE,189.23895263671875,5,AdamW,3f806_00001,Validation
LSTM,0.1,1,Medium,RMSE,11.265852928161621,5,AdamW,3f806_00001,Test
LSTM,0.1,1,Medium,MAPE,0.23089568316936493,5,AdamW,3f806_00001,Test
LSTM,0.1,1,Medium,MAE,7.34749174118042,5,AdamW,3f806_00001,Test
LSTM,0.1,1,Medium,MSE,176.33592224121094,5,AdamW,3f806_00001,Test
