,Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal,DistanceType
52,STCONV,0.1,1,ExperimentalLR,RMSE,40.0172119140625,2,AdamW,b9a97_00001,Validation,Geodesic
53,STCONV,0.1,1,ExperimentalLR,MAPE,0.6046920418739319,2,AdamW,b9a97_00001,Validation,Geodesic
54,STCONV,0.1,1,ExperimentalLR,MAE,37.20382690429688,2,AdamW,b9a97_00001,Validation,Geodesic
55,STCONV,0.1,1,ExperimentalLR,MSE,1606.0709228515625,2,AdamW,b9a97_00001,Validation,Geodesic
56,STCONV,0.1,1,ExperimentalLR,RMSE,35.19155502319336,3,AdamW,b9a97_00001,Validation,Geodesic
57,STCONV,0.1,1,ExperimentalLR,MAPE,0.5421262979507446,3,AdamW,b9a97_00001,Validation,Geodesic
58,STCONV,0.1,1,ExperimentalLR,MAE,32.66643524169922,3,AdamW,b9a97_00001,Validation,Geodesic
59,STCONV,0.1,1,ExperimentalLR,MSE,1242.3857421875,3,AdamW,b9a97_00001,Validation,Geodesic
60,STCONV,0.1,1,ExperimentalLR,RMSE,30.92964744567871,4,AdamW,b9a97_00001,Validation,Geodesic
61,STCONV,0.1,1,ExperimentalLR,MAPE,0.4970842897891998,4,AdamW,b9a97_00001,Validation,Geodesic
62,STCONV,0.1,1,ExperimentalLR,MAE,28.82976722717285,4,AdamW,b9a97_00001,Validation,Geodesic
63,STCONV,0.1,1,ExperimentalLR,MSE,959.7776489257812,4,AdamW,b9a97_00001,Validation,Geodesic
64,STCONV,0.1,1,ExperimentalLR,RMSE,27.270288467407227,5,AdamW,b9a97_00001,Validation,Geodesic
65,STCONV,0.1,1,ExperimentalLR,MAPE,0.4647299647331238,5,AdamW,b9a97_00001,Validation,Geodesic
66,STCONV,0.1,1,ExperimentalLR,MAE,25.629657745361328,5,AdamW,b9a97_00001,Validation,Geodesic
67,STCONV,0.1,1,ExperimentalLR,MSE,745.997314453125,5,AdamW,b9a97_00001,Validation,Geodesic
68,STCONV,0.1,1,ExperimentalLR,RMSE,24.14409065246582,6,AdamW,b9a97_00001,Validation,Geodesic
69,STCONV,0.1,1,ExperimentalLR,MAPE,0.4415046870708465,6,AdamW,b9a97_00001,Validation,Geodesic
70,STCONV,0.1,1,ExperimentalLR,MAE,22.926502227783203,6,AdamW,b9a97_00001,Validation,Geodesic
71,STCONV,0.1,1,ExperimentalLR,MSE,584.5199584960938,6,AdamW,b9a97_00001,Validation,Geodesic
72,STCONV,0.1,1,ExperimentalLR,RMSE,21.48744201660156,7,AdamW,b9a97_00001,Validation,Geodesic
73,STCONV,0.1,1,ExperimentalLR,MAPE,0.4232804775238037,7,AdamW,b9a97_00001,Validation,Geodesic
74,STCONV,0.1,1,ExperimentalLR,MAE,20.53299331665039,7,AdamW,b9a97_00001,Validation,Geodesic
75,STCONV,0.1,1,ExperimentalLR,MSE,462.7155151367188,7,AdamW,b9a97_00001,Validation,Geodesic
76,STCONV,0.1,1,ExperimentalLR,RMSE,19.348705291748047,8,AdamW,b9a97_00001,Validation,Geodesic
77,STCONV,0.1,1,ExperimentalLR,MAPE,0.408962994813919,8,AdamW,b9a97_00001,Validation,Geodesic
78,STCONV,0.1,1,ExperimentalLR,MAE,18.42197036743164,8,AdamW,b9a97_00001,Validation,Geodesic
79,STCONV,0.1,1,ExperimentalLR,MSE,375.1583862304688,8,AdamW,b9a97_00001,Validation,Geodesic
80,STCONV,0.1,1,ExperimentalLR,RMSE,17.75806427001953,9,AdamW,b9a97_00001,Validation,Geodesic
81,STCONV,0.1,1,ExperimentalLR,MAPE,0.3978985249996185,9,AdamW,b9a97_00001,Validation,Geodesic
82,STCONV,0.1,1,ExperimentalLR,MAE,16.57978057861328,9,AdamW,b9a97_00001,Validation,Geodesic
83,STCONV,0.1,1,ExperimentalLR,MSE,316.4870300292969,9,AdamW,b9a97_00001,Validation,Geodesic
84,STCONV,0.1,1,ExperimentalLR,RMSE,16.704856872558594,10,AdamW,b9a97_00001,Validation,Geodesic
85,STCONV,0.1,1,ExperimentalLR,MAPE,0.389587253332138,10,AdamW,b9a97_00001,Validation,Geodesic
86,STCONV,0.1,1,ExperimentalLR,MAE,14.992352485656738,10,AdamW,b9a97_00001,Validation,Geodesic
87,STCONV,0.1,1,ExperimentalLR,MSE,281.27655029296875,10,AdamW,b9a97_00001,Validation,Geodesic
88,STCONV,0.1,1,ExperimentalLR,RMSE,16.14040756225586,11,AdamW,b9a97_00001,Validation,Geodesic
89,STCONV,0.1,1,ExperimentalLR,MAPE,0.3838556408882141,11,AdamW,b9a97_00001,Validation,Geodesic
90,STCONV,0.1,1,ExperimentalLR,MAE,13.675518989562988,11,AdamW,b9a97_00001,Validation,Geodesic
91,STCONV,0.1,1,ExperimentalLR,MSE,264.5547180175781,11,AdamW,b9a97_00001,Validation,Geodesic
92,STCONV,0.1,1,ExperimentalLR,RMSE,15.955438613891602,12,AdamW,b9a97_00001,Validation,Geodesic
93,STCONV,0.1,1,ExperimentalLR,MAPE,0.3804478645324707,12,AdamW,b9a97_00001,Validation,Geodesic
94,STCONV,0.1,1,ExperimentalLR,MAE,12.63353157043457,12,AdamW,b9a97_00001,Validation,Geodesic
95,STCONV,0.1,1,ExperimentalLR,MSE,260.9643249511719,12,AdamW,b9a97_00001,Validation,Geodesic
96,STCONV,0.1,1,ExperimentalLR,RMSE,16.02056884765625,13,AdamW,b9a97_00001,Validation,Geodesic
97,STCONV,0.1,1,ExperimentalLR,MAPE,0.3787432909011841,13,AdamW,b9a97_00001,Validation,Geodesic
98,STCONV,0.1,1,ExperimentalLR,MAE,11.812482833862305,13,AdamW,b9a97_00001,Validation,Geodesic
99,STCONV,0.1,1,ExperimentalLR,MSE,265.7138671875,13,AdamW,b9a97_00001,Validation,Geodesic
100,STCONV,0.1,1,ExperimentalLR,RMSE,16.219688415527344,14,AdamW,b9a97_00001,Validation,Geodesic
101,STCONV,0.1,1,ExperimentalLR,MAPE,0.3783411085605621,14,AdamW,b9a97_00001,Validation,Geodesic
102,STCONV,0.1,1,ExperimentalLR,MAE,11.211796760559082,14,AdamW,b9a97_00001,Validation,Geodesic
103,STCONV,0.1,1,ExperimentalLR,MSE,274.7350158691406,14,AdamW,b9a97_00001,Validation,Geodesic
104,STCONV,0.1,1,ExperimentalLR,RMSE,16.44615364074707,15,AdamW,b9a97_00001,Validation,Geodesic
105,STCONV,0.1,1,ExperimentalLR,MAPE,0.3787654042243957,15,AdamW,b9a97_00001,Validation,Geodesic
106,STCONV,0.1,1,ExperimentalLR,MAE,10.815584182739258,15,AdamW,b9a97_00001,Validation,Geodesic
107,STCONV,0.1,1,ExperimentalLR,MSE,284.2962951660156,15,AdamW,b9a97_00001,Validation,Geodesic
108,STCONV,0.1,1,ExperimentalLR,RMSE,16.622268676757812,16,AdamW,b9a97_00001,Validation,Geodesic
109,STCONV,0.1,1,ExperimentalLR,MAPE,0.3794969916343689,16,AdamW,b9a97_00001,Validation,Geodesic
110,STCONV,0.1,1,ExperimentalLR,MAE,10.595763206481934,16,AdamW,b9a97_00001,Validation,Geodesic
111,STCONV,0.1,1,ExperimentalLR,MSE,291.5777282714844,16,AdamW,b9a97_00001,Validation,Geodesic
112,STCONV,0.1,1,ExperimentalLR,RMSE,16.75381088256836,17,AdamW,b9a97_00001,Validation,Geodesic
