Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
STCONV,0.3,3,Small,RMSE,48.251346588134766,0,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.7563287019729614,0,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,47.04051208496094,0,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,2328.845703125,0,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,10.383060455322266,1,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.15670350193977356,1,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,5.970709800720215,1,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,108.62032318115234,1,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,10.365917205810547,2,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.15641570091247559,2,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,5.946573734283447,2,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,108.27137756347656,2,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,10.2805814743042,3,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.15522833168506622,3,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,5.903185844421387,3,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,106.48033142089844,3,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,11.05324649810791,4,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.16569072008132935,4,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,6.194228172302246,4,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,123.51436614990234,4,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,10.471206665039062,5,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.15625178813934326,5,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,5.844724178314209,5,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,110.6041488647461,5,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,10.458531379699707,6,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.15620888769626617,6,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,5.851001262664795,6,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,110.3214111328125,6,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,10.477151870727539,7,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.15677453577518463,7,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,5.889496803283691,7,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,110.69767761230469,7,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,10.463101387023926,8,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.1567002683877945,8,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,5.89570951461792,8,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,110.37979125976562,8,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,10.579164505004883,9,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.15770065784454346,9,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,5.892879486083984,9,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,112.92616271972656,9,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,10.649540901184082,10,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAPE,0.15881474316120148,10,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MAE,5.939423084259033,10,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,MSE,114.43986511230469,10,Adam,01d25_00012,Validation
STCONV,0.3,3,Small,RMSE,10.471206665039062,10,Adam,01d25_00012,Test
STCONV,0.3,3,Small,MAPE,0.15625178813934326,10,Adam,01d25_00012,Test
STCONV,0.3,3,Small,MAE,5.844724178314209,10,Adam,01d25_00012,Test
STCONV,0.3,3,Small,MSE,110.6041488647461,10,Adam,01d25_00012,Test
