Node_Id,Criterion,Loss
715898,RMSE,2.4739532470703125
715898,MAPE,0.030713526532053947
715898,MAE,1.8899091482162476
715898,MSE,6.1204447746276855
715918,RMSE,2.1746420860290527
715918,MAPE,0.027348821982741356
715918,MAE,1.7372792959213257
715918,MSE,4.729068279266357
715920,RMSE,7.459547519683838
715920,MAPE,0.1373368203639984
715920,MAE,5.633720397949219
715920,MSE,55.64485168457031
715929,RMSE,7.308597087860107
715929,MAPE,0.20424073934555054
715929,MAE,6.136416435241699
715929,MSE,53.415592193603516
715930,RMSE,7.352730751037598
715930,MAPE,1.3086470365524292
715930,MAE,5.91735315322876
715930,MSE,54.06264877319336
715933,RMSE,7.804738521575928
715933,MAPE,0.12287227809429169
715933,MAE,6.767947196960449
715933,MSE,60.9139404296875
715938,RMSE,5.963024139404297
715938,MAPE,0.1800522655248642
715938,MAE,4.513123512268066
715938,MSE,35.557655334472656
715944,RMSE,3.6893720626831055
715944,MAPE,0.061226800084114075
715944,MAE,3.0278918743133545
715944,MSE,13.611466407775879
715947,RMSE,9.957589149475098
715947,MAPE,0.6068265438079834
715947,MAE,8.473174095153809
715947,MSE,99.15357971191406
715996,RMSE,2.49802827835083
715996,MAPE,0.03082679770886898
715996,MAE,1.9057704210281372
715996,MSE,6.240145206451416
716007,RMSE,4.550527095794678
716007,MAPE,0.062234487384557724
716007,MAE,3.3045742511749268
716007,MSE,20.70729637145996
716010,RMSE,57.04459762573242
716010,MAPE,0.06510365009307861
716010,MAE,6.014316558837891
716010,MSE,3254.0859375
716016,RMSE,0.7582683563232422
716016,MAPE,0.009997474029660225
716016,MAE,0.633274495601654
716016,MSE,0.5749709010124207
716017,RMSE,2.659705877304077
716017,MAPE,0.03182964026927948
716017,MAE,2.0038046836853027
716017,MSE,7.07403564453125
716023,RMSE,4.765811920166016
716023,MAPE,0.059347350150346756
716023,MAE,3.81381893157959
716023,MSE,22.71296501159668
716026,RMSE,5.11715030670166
716026,MAPE,0.09783677756786346
716026,MAE,4.053412914276123
716026,MSE,26.185226440429688
716028,RMSE,2.766242027282715
716028,MAPE,0.03455764800310135
716028,MAE,2.254082202911377
716028,MSE,7.652094841003418
716032,RMSE,5.642477035522461
716032,MAPE,0.08254119753837585
716032,MAE,4.807997703552246
716032,MSE,31.83754539489746
716036,RMSE,6.054904937744141
716036,MAPE,0.0976606160402298
716036,MAE,4.726090431213379
716036,MSE,36.6618766784668
716047,RMSE,2.196091413497925
716047,MAPE,0.027626991271972656
716047,MAE,1.7528316974639893
716047,MSE,4.822817802429199
716050,RMSE,1.840803623199463
716050,MAPE,0.029146892949938774
716050,MAE,1.4071497917175293
716050,MSE,3.3885579109191895
716057,RMSE,0.7582683563232422
716057,MAPE,0.009997474029660225
716057,MAE,0.633274495601654
716057,MSE,0.5749709010124207
716063,RMSE,0.7582683563232422
716063,MAPE,0.009997474029660225
716063,MAE,0.633274495601654
716063,MSE,0.5749709010124207
716067,RMSE,3.158677577972412
716067,MAPE,0.03813047334551811
716067,MAE,2.4426419734954834
716067,MSE,9.977243423461914
716069,RMSE,3.598215103149414
716069,MAPE,0.04654201120138168
716069,MAE,2.918358564376831
716069,MSE,12.947151184082031
716072,RMSE,7.453004360198975
716072,MAPE,0.041199181228876114
716072,MAE,2.710047483444214
716072,MSE,55.54727554321289
716075,RMSE,19.883750915527344
716075,MAPE,0.03866233676671982
716075,MAE,3.0255820751190186
716075,MSE,395.36358642578125
716076,RMSE,4.801896095275879
716076,MAPE,0.06632936000823975
716076,MAE,4.1057891845703125
716076,MSE,23.058204650878906
716078,RMSE,9.607786178588867
716078,MAPE,0.059572603553533554
716078,MAE,3.648322343826294
716078,MSE,92.3095474243164
716081,RMSE,5.5387444496154785
716081,MAPE,0.08220083266496658
716081,MAE,4.083227157592773
716081,MSE,30.677690505981445
716084,RMSE,6111345.5
716084,MAPE,0.033661067485809326
716084,MAE,171627.28125
716084,MSE,37348544872448.0
716085,RMSE,6.22108268737793
716085,MAPE,0.16335755586624146
716085,MAE,4.393557548522949
716085,MSE,38.70186996459961
716087,RMSE,5.660935878753662
716087,MAPE,0.10375817865133286
716087,MAE,4.184656143188477
716087,MSE,32.04619598388672
716088,RMSE,61.14059829711914
716088,MAPE,0.05640800669789314
716088,MAE,6.702754497528076
716088,MSE,3738.172607421875
716091,RMSE,3.6574363708496094
716091,MAPE,0.050107769668102264
716091,MAE,2.980835437774658
716091,MSE,13.376840591430664
716092,RMSE,6.178299427032471
716092,MAPE,0.13752077519893646
716092,MAE,4.39858341217041
716092,MSE,38.17138671875
716101,RMSE,5.1453351974487305
716101,MAPE,0.07455384731292725
716101,MAE,4.4094438552856445
716101,MSE,26.47447395324707
716126,RMSE,4.6464338302612305
716126,MAPE,0.1015511304140091
716126,MAE,3.4394917488098145
716126,MSE,21.58934783935547
716142,RMSE,5.393311977386475
716142,MAPE,0.07052379101514816
716142,MAE,4.29766845703125
716142,MSE,29.08781623840332
716143,RMSE,6.064793586730957
716143,MAPE,0.09143270552158356
716143,MAE,4.5018110275268555
716143,MSE,36.78172302246094
716146,RMSE,5.887331008911133
716146,MAPE,0.09659317880868912
716146,MAE,4.8224406242370605
716146,MSE,34.66066360473633
716152,RMSE,5.428881645202637
716152,MAPE,0.07826481759548187
716152,MAE,4.09071159362793
716152,MSE,29.472755432128906
716153,RMSE,5.163069248199463
716153,MAPE,0.07658887654542923
716153,MAE,3.8281731605529785
716153,MSE,26.657285690307617
716181,RMSE,6.6069016456604
716181,MAPE,0.5269764065742493
716181,MAE,5.322094440460205
716181,MSE,43.65114974975586
716187,RMSE,5.971553325653076
716187,MAPE,0.10586129128932953
716187,MAE,4.580507755279541
716187,MSE,35.659446716308594
716193,RMSE,8.430085182189941
716193,MAPE,0.11834686994552612
716193,MAE,7.113218307495117
716193,MSE,71.06632995605469
716203,RMSE,1.328992486000061
716203,MAPE,0.013287996873259544
716203,MAE,0.862777829170227
716203,MSE,1.766221046447754
716206,RMSE,0.7317060828208923
716206,MAPE,0.009320324286818504
716206,MAE,0.5900341272354126
716206,MSE,0.5353937745094299
716213,RMSE,4.163939952850342
716213,MAPE,0.06366016715765
716213,MAE,3.5239813327789307
716213,MSE,17.338396072387695
716235,RMSE,4.836580276489258
716235,MAPE,0.069762222468853
716235,MAE,3.717813014984131
716235,MSE,23.39250946044922
716237,RMSE,4.019681453704834
716237,MAPE,0.052387677133083344
716237,MAE,3.096815824508667
716237,MSE,16.157838821411133
716238,RMSE,7.899367809295654
716238,MAPE,0.13419829308986664
716238,MAE,6.229553699493408
716238,MSE,62.4000129699707
716241,RMSE,6.635493278503418
716241,MAPE,0.13603121042251587
716241,MAE,5.510445594787598
716241,MSE,44.0297737121582
716253,RMSE,14.829188346862793
716253,MAPE,0.1326325535774231
716253,MAE,6.814245223999023
716253,MSE,219.90481567382812
716254,RMSE,5.542882919311523
716254,MAPE,0.10955959558486938
716254,MAE,4.5177788734436035
716254,MSE,30.723548889160156
716265,RMSE,6.10411262512207
716265,MAPE,0.1274915188550949
716265,MAE,5.025531768798828
716265,MSE,37.260189056396484
716271,RMSE,10.709651947021484
716271,MAPE,0.17159074544906616
716271,MAE,9.416254043579102
716271,MSE,114.69664001464844
716272,RMSE,2.6485061645507812
716272,MAPE,0.03306468948721886
716272,MAE,2.165513753890991
716272,MSE,7.014584541320801
716273,RMSE,3.604264259338379
