Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
DCRNN,0.1,1,TinyManual,RMSE,15.831219673156738,0,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAPE,0.4556638300418854,0,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAE,12.530356407165527,0,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MSE,389.4994201660156,0,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,RMSE,17.56118392944336,1,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAPE,0.5145988464355469,1,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAE,14.482666969299316,1,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MSE,493.7809753417969,1,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,RMSE,17.076644897460938,2,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAPE,0.5013712644577026,2,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAE,13.919946670532227,2,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MSE,473.995849609375,2,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,RMSE,16.566408157348633,3,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAPE,0.4866703748703003,3,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAE,13.358802795410156,3,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MSE,449.8870849609375,3,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,RMSE,16.403409957885742,4,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAPE,0.4815680682659149,4,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAE,13.190387725830078,4,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MSE,440.56939697265625,4,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,RMSE,16.67730712890625,5,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAPE,0.48997393250465393,5,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MAE,13.475859642028809,5,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,MSE,455.63726806640625,5,Adam,f2883_00003,Validation
DCRNN,0.1,1,TinyManual,RMSE,15.831219673156738,5,Adam,f2883_00003,Test
DCRNN,0.1,1,TinyManual,MAPE,0.4556638300418854,5,Adam,f2883_00003,Test
DCRNN,0.1,1,TinyManual,MAE,12.530356407165527,5,Adam,f2883_00003,Test
DCRNN,0.1,1,TinyManual,MSE,389.4994201660156,5,Adam,f2883_00003,Test
