Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
LSTM,0.5,5,Small,RMSE,9.86227798461914,0,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAPE,0.1865348070859909,0,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAE,6.691585063934326,0,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MSE,138.8607940673828,0,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,RMSE,9.95362663269043,1,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAPE,0.18768887221813202,1,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAE,6.743284225463867,1,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MSE,141.45095825195312,1,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,RMSE,9.4865083694458,2,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAPE,0.17187553644180298,2,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAE,6.292703151702881,2,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MSE,124.09844207763672,2,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,RMSE,9.768790245056152,3,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAPE,0.18264831602573395,3,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAE,6.519360542297363,3,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MSE,135.23886108398438,3,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,RMSE,9.503524780273438,4,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAPE,0.17779159545898438,4,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAE,6.3705830574035645,4,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MSE,128.46267700195312,4,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,RMSE,9.31759262084961,5,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAPE,0.17309604585170746,5,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAE,6.333269119262695,5,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MSE,122.18871307373047,5,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,RMSE,9.400136947631836,6,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAPE,0.1746048629283905,6,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAE,6.478039741516113,6,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MSE,123.69732666015625,6,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,RMSE,9.76451301574707,7,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAPE,0.18339049816131592,7,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MAE,6.612369537353516,7,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,MSE,136.1797637939453,7,Adamax,7962e_00002,Validation
LSTM,0.5,5,Small,RMSE,9.4865083694458,7,Adamax,7962e_00002,Test
LSTM,0.5,5,Small,MAPE,0.17187553644180298,7,Adamax,7962e_00002,Test
LSTM,0.5,5,Small,MAE,6.292703151702881,7,Adamax,7962e_00002,Test
LSTM,0.5,5,Small,MSE,124.09844207763672,7,Adamax,7962e_00002,Test
