Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
LSTM,0.3,3,Experimental,RMSE,16.557527542114258,0,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAPE,0.4701773524284363,0,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAE,14.074357986450195,0,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MSE,321.6896667480469,0,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,RMSE,18.00495147705078,1,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAPE,0.5563973188400269,1,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAE,13.694711685180664,1,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MSE,505.0914611816406,1,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,RMSE,16.302701950073242,2,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAPE,0.504116415977478,2,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAE,12.212544441223145,2,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MSE,415.20257568359375,2,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,RMSE,16.22561264038086,3,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAPE,0.5000179409980774,3,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAE,12.27586555480957,3,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MSE,403.1688232421875,3,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,RMSE,16.788156509399414,4,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAPE,0.520734429359436,4,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAE,12.378179550170898,4,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MSE,453.53985595703125,4,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,RMSE,17.37540626525879,5,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAPE,0.5376414656639099,5,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAE,12.90342903137207,5,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MSE,481.52923583984375,5,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,RMSE,16.184682846069336,6,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAPE,0.49718332290649414,6,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAE,12.349971771240234,6,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MSE,394.3341979980469,6,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,RMSE,16.24909210205078,7,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAPE,0.5011746287345886,7,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MAE,12.269804000854492,7,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,MSE,406.1942443847656,7,Adam,e0658_00004,Validation
LSTM,0.3,3,Experimental,RMSE,16.302701950073242,7,Adam,e0658_00004,Test
LSTM,0.3,3,Experimental,MAPE,0.504116415977478,7,Adam,e0658_00004,Test
LSTM,0.3,3,Experimental,MAE,12.212544441223145,7,Adam,e0658_00004,Test
LSTM,0.3,3,Experimental,MSE,415.20257568359375,7,Adam,e0658_00004,Test
