Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
LSTM,0.1,1,TinyLR,RMSE,15.612510681152344,0,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAPE,0.4322197139263153,0,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAE,12.227396965026855,0,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MSE,341.5399169921875,0,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,RMSE,16.763896942138672,1,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAPE,0.4925026297569275,1,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAE,13.569562911987305,1,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MSE,459.88385009765625,1,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,RMSE,16.73505973815918,2,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAPE,0.49166339635849,2,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAE,13.53799819946289,2,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MSE,458.4923095703125,2,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,RMSE,16.720977783203125,3,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAPE,0.49125438928604126,3,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAE,13.52290153503418,3,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MSE,457.8043212890625,3,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,RMSE,16.73312759399414,4,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAPE,0.4916081428527832,4,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAE,13.536046028137207,4,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MSE,458.40069580078125,4,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,RMSE,16.65727996826172,5,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAPE,0.48938417434692383,5,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MAE,13.45449447631836,5,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,MSE,454.6279602050781,5,RMSprop,6bb98_00001,Validation
LSTM,0.1,1,TinyLR,RMSE,15.612510681152344,5,RMSprop,6bb98_00001,Test
LSTM,0.1,1,TinyLR,MAPE,0.4322197139263153,5,RMSprop,6bb98_00001,Test
LSTM,0.1,1,TinyLR,MAE,12.227396965026855,5,RMSprop,6bb98_00001,Test
LSTM,0.1,1,TinyLR,MSE,341.5399169921875,5,RMSprop,6bb98_00001,Test
