Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
STCONV,0.3,1,Tiny,RMSE,92.52740478515625,0,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAPE,1.1917623281478882,0,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAE,63.70980453491211,0,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MSE,8563.8369140625,0,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,RMSE,16.657093048095703,1,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAPE,0.3706885874271393,1,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAE,11.10609245300293,1,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MSE,279.697021484375,1,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,RMSE,17.020462036132812,2,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAPE,0.3764714002609253,2,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAE,10.975821495056152,2,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MSE,292.5326232910156,2,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,RMSE,16.93813705444336,3,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAPE,0.3750779926776886,3,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAE,10.90853214263916,3,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MSE,289.7430725097656,3,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,RMSE,17.085962295532227,4,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAPE,0.3783595561981201,4,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAE,10.96098518371582,4,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MSE,294.87451171875,4,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,RMSE,16.990615844726562,5,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAPE,0.3759273588657379,5,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAE,10.920372009277344,5,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MSE,291.53204345703125,5,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,RMSE,17.191715240478516,6,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAPE,0.3802472651004791,6,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAE,11.003097534179688,6,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MSE,298.6047668457031,6,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,RMSE,17.007591247558594,7,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAPE,0.37685880064964294,7,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MAE,10.938965797424316,7,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,MSE,292.2205505371094,7,Adam,ba193_00006,Validation
STCONV,0.3,1,Tiny,RMSE,16.748231887817383,8,Adam,ba193_00006,Validation
