Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
LSTM,0.7,5,Tiny,RMSE,15.870099067687988,0,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAPE,0.4242548942565918,0,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAE,12.422903060913086,0,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MSE,332.5343933105469,0,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,RMSE,18.535924911499023,1,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAPE,0.5402870774269104,1,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAE,15.638444900512695,1,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MSE,531.1773681640625,1,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,RMSE,17.24363899230957,2,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAPE,0.505981981754303,2,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAE,14.111871719360352,2,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MSE,481.0097961425781,2,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,RMSE,18.461973190307617,3,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAPE,0.5383678674697876,3,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAE,15.551070213317871,3,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MSE,528.3541870117188,3,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,RMSE,18.393281936645508,4,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAPE,0.5365819334983826,4,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAE,15.469348907470703,4,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MSE,525.7472534179688,4,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,RMSE,18.444473266601562,5,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAPE,0.5379118323326111,5,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MAE,15.530220031738281,5,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,MSE,527.689453125,5,AdamW,05f61_00010,Validation
LSTM,0.7,5,Tiny,RMSE,15.870099067687988,5,AdamW,05f61_00010,Test
LSTM,0.7,5,Tiny,MAPE,0.4242548942565918,5,AdamW,05f61_00010,Test
LSTM,0.7,5,Tiny,MAE,12.422903060913086,5,AdamW,05f61_00010,Test
LSTM,0.7,5,Tiny,MSE,332.5343933105469,5,AdamW,05f61_00010,Test
